"code","group","article","description"
"S82.041N","2","A52465","Displaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.041P","2","A52465","Displaced comminuted fracture of right patella, subsequent encounter for closed fracture with malunion"
"S82.041Q","2","A52465","Displaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with malunion"
"S82.041R","2","A52465","Displaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.041S","2","A52465","Displaced comminuted fracture of right patella, sequela"
"S82.042A","2","A52465","Displaced comminuted fracture of left patella, initial encounter for closed fracture"
"S82.042B","2","A52465","Displaced comminuted fracture of left patella, initial encounter for open fracture type I or II"
"S82.042C","2","A52465","Displaced comminuted fracture of left patella, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.042D","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with routine healing"
"S82.042E","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
"S82.042F","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.042G","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with delayed healing"
"S82.042H","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
"S82.042J","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.042K","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with nonunion"
"S82.042M","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
"S82.042N","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.042P","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with malunion"
"S82.042Q","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
"S82.042R","2","A52465","Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.042S","2","A52465","Displaced comminuted fracture of left patella, sequela"
"S82.044A","2","A52465","Nondisplaced comminuted fracture of right patella, initial encounter for closed fracture"
"S82.044B","2","A52465","Nondisplaced comminuted fracture of right patella, initial encounter for open fracture type I or II"
"S82.044C","2","A52465","Nondisplaced comminuted fracture of right patella, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.044D","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with routine healing"
"S82.044E","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with routine healing"
"S82.044F","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.044G","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with delayed healing"
"S82.044H","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with delayed healing"
"S82.044J","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.044K","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with nonunion"
"S82.044M","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with nonunion"
"S82.044N","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.044P","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with malunion"
"S82.044Q","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with malunion"
"S82.044R","2","A52465","Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.044S","2","A52465","Nondisplaced comminuted fracture of right patella, sequela"
"S82.045A","2","A52465","Nondisplaced comminuted fracture of left patella, initial encounter for closed fracture"
"S82.045B","2","A52465","Nondisplaced comminuted fracture of left patella, initial encounter for open fracture type I or II"
"S82.045C","2","A52465","Nondisplaced comminuted fracture of left patella, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.045D","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with routine healing"
"S82.045E","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
"S82.045F","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.045G","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with delayed healing"
"S82.045H","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
"S82.045J","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.045K","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with nonunion"
"S82.045M","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
"S82.045N","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.045P","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with malunion"
"S82.045Q","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
"S82.045R","2","A52465","Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.045S","2","A52465","Nondisplaced comminuted fracture of left patella, sequela"
"S82.091A","2","A52465","Other fracture of right patella, initial encounter for closed fracture"
"S82.091B","2","A52465","Other fracture of right patella, initial encounter for open fracture type I or II"
"S82.091C","2","A52465","Other fracture of right patella, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.091D","2","A52465","Other fracture of right patella, subsequent encounter for closed fracture with routine healing"
"S82.091E","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type I or II with routine healing"
"S82.091F","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.091G","2","A52465","Other fracture of right patella, subsequent encounter for closed fracture with delayed healing"
"S82.091H","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type I or II with delayed healing"
"S82.091J","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.091K","2","A52465","Other fracture of right patella, subsequent encounter for closed fracture with nonunion"
"S82.091M","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type I or II with nonunion"
"S82.091N","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.091P","2","A52465","Other fracture of right patella, subsequent encounter for closed fracture with malunion"
"S82.091Q","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type I or II with malunion"
"S82.091R","2","A52465","Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.091S","2","A52465","Other fracture of right patella, sequela"
"S82.092A","2","A52465","Other fracture of left patella, initial encounter for closed fracture"
"S82.092B","2","A52465","Other fracture of left patella, initial encounter for open fracture type I or II"
"S82.092C","2","A52465","Other fracture of left patella, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.092D","2","A52465","Other fracture of left patella, subsequent encounter for closed fracture with routine healing"
"S82.092E","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
"S82.092F","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.092G","2","A52465","Other fracture of left patella, subsequent encounter for closed fracture with delayed healing"
"S82.092H","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
"S82.092J","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.092K","2","A52465","Other fracture of left patella, subsequent encounter for closed fracture with nonunion"
"S82.092M","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
"S82.092N","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.092P","2","A52465","Other fracture of left patella, subsequent encounter for closed fracture with malunion"
"S82.092Q","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
"S82.092R","2","A52465","Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.092S","2","A52465","Other fracture of left patella, sequela"
"S82.101A","2","A52465","Unspecified fracture of upper end of right tibia, initial encounter for closed fracture"
"S82.101B","2","A52465","Unspecified fracture of upper end of right tibia, initial encounter for open fracture type I or II"
"S82.101C","2","A52465","Unspecified fracture of upper end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.101D","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.101E","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.101F","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.101G","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.101H","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.101J","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.101K","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.101M","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.101N","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.101P","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with malunion"
"S82.101Q","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.101R","2","A52465","Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.101S","2","A52465","Unspecified fracture of upper end of right tibia, sequela"
"S82.102A","2","A52465","Unspecified fracture of upper end of left tibia, initial encounter for closed fracture"
"S82.102B","2","A52465","Unspecified fracture of upper end of left tibia, initial encounter for open fracture type I or II"
"S82.102C","2","A52465","Unspecified fracture of upper end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.102D","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with routine healing"
"S82.102E","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.102F","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.102G","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with delayed healing"
"S82.102H","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.102J","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.102K","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with nonunion"
"S82.102M","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.102N","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.102P","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with malunion"
"S82.102Q","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.102R","2","A52465","Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.102S","2","A52465","Unspecified fracture of upper end of left tibia, sequela"
"S82.111A","2","A52465","Displaced fracture of right tibial spine, initial encounter for closed fracture"
"S82.111B","2","A52465","Displaced fracture of right tibial spine, initial encounter for open fracture type I or II"
"S82.111C","2","A52465","Displaced fracture of right tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.111D","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for closed fracture with routine healing"
"S82.111E","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with routine healing"
"S82.111F","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.111G","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for closed fracture with delayed healing"
"S82.111H","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
"S82.111J","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.111K","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for closed fracture with nonunion"
"S82.111M","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with nonunion"
"S82.111N","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.111P","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for closed fracture with malunion"
"S82.111Q","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with malunion"
"S82.111R","2","A52465","Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.111S","2","A52465","Displaced fracture of right tibial spine, sequela"
"S82.112A","2","A52465","Displaced fracture of left tibial spine, initial encounter for closed fracture"
"S82.112B","2","A52465","Displaced fracture of left tibial spine, initial encounter for open fracture type I or II"
"S82.112C","2","A52465","Displaced fracture of left tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.112D","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for closed fracture with routine healing"
"S82.112E","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with routine healing"
"S82.112F","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.112G","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for closed fracture with delayed healing"
"S82.112H","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
"S82.112J","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.112K","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for closed fracture with nonunion"
"S82.112M","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with nonunion"
"S82.112N","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.112P","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for closed fracture with malunion"
"S82.112Q","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with malunion"
"S82.112R","2","A52465","Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.112S","2","A52465","Displaced fracture of left tibial spine, sequela"
"S82.114A","2","A52465","Nondisplaced fracture of right tibial spine, initial encounter for closed fracture"
"S82.114B","2","A52465","Nondisplaced fracture of right tibial spine, initial encounter for open fracture type I or II"
"S82.114C","2","A52465","Nondisplaced fracture of right tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.114D","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with routine healing"
"S82.114E","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with routine healing"
"S82.114F","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.114G","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with delayed healing"
"S82.114H","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
"S82.114J","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.114K","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with nonunion"
"S82.114M","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with nonunion"
"S82.114N","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.114P","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with malunion"
"S82.114Q","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with malunion"
"S82.114R","2","A52465","Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.114S","2","A52465","Nondisplaced fracture of right tibial spine, sequela"
"S82.115A","2","A52465","Nondisplaced fracture of left tibial spine, initial encounter for closed fracture"
"S82.115B","2","A52465","Nondisplaced fracture of left tibial spine, initial encounter for open fracture type I or II"
"S82.115C","2","A52465","Nondisplaced fracture of left tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.115D","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with routine healing"
"S82.115E","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with routine healing"
"S82.115F","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.115G","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with delayed healing"
"S82.115H","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
"S82.115J","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.115K","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with nonunion"
"S82.115M","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with nonunion"
"S82.115N","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.115P","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with malunion"
"S82.115Q","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with malunion"
"S82.115R","2","A52465","Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.115S","2","A52465","Nondisplaced fracture of left tibial spine, sequela"
"S82.121A","2","A52465","Displaced fracture of lateral condyle of right tibia, initial encounter for closed fracture"
"S82.121B","2","A52465","Displaced fracture of lateral condyle of right tibia, initial encounter for open fracture type I or II"
"S82.121C","2","A52465","Displaced fracture of lateral condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.121D","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.121E","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.121F","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.121G","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.121H","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.121J","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.121K","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.121M","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.121N","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.121P","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with malunion"
"S82.121Q","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.121R","2","A52465","Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.121S","2","A52465","Displaced fracture of lateral condyle of right tibia, sequela"
"S82.122A","2","A52465","Displaced fracture of lateral condyle of left tibia, initial encounter for closed fracture"
"S82.122B","2","A52465","Displaced fracture of lateral condyle of left tibia, initial encounter for open fracture type I or II"
"S82.122C","2","A52465","Displaced fracture of lateral condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.122D","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with routine healing"
"S82.122E","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.122F","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.122G","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with delayed healing"
"S82.122H","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.122J","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.122K","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with nonunion"
"S82.122M","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.122N","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.122P","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with malunion"
"S82.122Q","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.122R","2","A52465","Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.122S","2","A52465","Displaced fracture of lateral condyle of left tibia, sequela"
"S82.124A","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, initial encounter for closed fracture"
"S82.124B","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, initial encounter for open fracture type I or II"
"S82.124C","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.124D","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.124E","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.124F","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.124G","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.124H","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.124J","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.124K","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.124M","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.124N","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.124P","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with malunion"
"S82.124Q","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.124R","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.124S","2","A52465","Nondisplaced fracture of lateral condyle of right tibia, sequela"
"S82.125A","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, initial encounter for closed fracture"
"S82.125B","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, initial encounter for open fracture type I or II"
"S82.125C","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.125D","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with routine healing"
"S82.125E","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.125F","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.125G","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with delayed healing"
"S82.125H","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.125J","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.125K","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with nonunion"
"S82.125M","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.125N","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.125P","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for closed fracture with malunion"
"S82.125Q","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.125R","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.125S","2","A52465","Nondisplaced fracture of lateral condyle of left tibia, sequela"
"S82.131A","2","A52465","Displaced fracture of medial condyle of right tibia, initial encounter for closed fracture"
"S82.131B","2","A52465","Displaced fracture of medial condyle of right tibia, initial encounter for open fracture type I or II"
"S82.131C","2","A52465","Displaced fracture of medial condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.131D","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.131E","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.131F","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.131G","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.131H","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.131J","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.131K","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.131M","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.131N","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.131P","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with malunion"
"S82.131Q","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with malunion"
