"code","group","article","description"
"C83.74","1","A52480","Burkitt lymphoma, lymph nodes of axilla and upper limb"
"C83.75","1","A52480","Burkitt lymphoma, lymph nodes of inguinal region and lower limb"
"C83.76","1","A52480","Burkitt lymphoma, intrapelvic lymph nodes"
"C83.77","1","A52480","Burkitt lymphoma, spleen"
"C83.78","1","A52480","Burkitt lymphoma, lymph nodes of multiple sites"
"C83.79","1","A52480","Burkitt lymphoma, extranodal and solid organ sites"
"C83.7A","1","A52480","Burkitt lymphoma, in remission"
"C83.81","1","A52480","Other non-follicular lymphoma, lymph nodes of head, face, and neck"
"C83.82","1","A52480","Other non-follicular lymphoma, intrathoracic lymph nodes"
"C83.83","1","A52480","Other non-follicular lymphoma, intra-abdominal lymph nodes"
"C83.84","1","A52480","Other non-follicular lymphoma, lymph nodes of axilla and upper limb"
"C83.85","1","A52480","Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb"
"C83.86","1","A52480","Other non-follicular lymphoma, intrapelvic lymph nodes"
"C83.87","1","A52480","Other non-follicular lymphoma, spleen"
"C83.88","1","A52480","Other non-follicular lymphoma, lymph nodes of multiple sites"
"C83.89","1","A52480","Other non-follicular lymphoma, extranodal and solid organ sites"
"C83.8A","1","A52480","Other non-follicular lymphoma, in remission"
"C83.91","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck"
"C83.92","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes"
"C83.93","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes"
"C83.94","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C83.95","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C83.96","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes"
"C83.97","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, spleen"
"C83.98","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites"
"C83.99","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites"
"C83.9A","1","A52480","Non-follicular (diffuse) lymphoma, unspecified, in remission"
"C84.01","1","A52480","Mycosis fungoides, lymph nodes of head, face, and neck"
"C84.02","1","A52480","Mycosis fungoides, intrathoracic lymph nodes"
"C84.03","1","A52480","Mycosis fungoides, intra-abdominal lymph nodes"
"C84.04","1","A52480","Mycosis fungoides, lymph nodes of axilla and upper limb"
"C84.05","1","A52480","Mycosis fungoides, lymph nodes of inguinal region and lower limb"
"C84.06","1","A52480","Mycosis fungoides, intrapelvic lymph nodes"
"C84.07","1","A52480","Mycosis fungoides, spleen"
"C84.08","1","A52480","Mycosis fungoides, lymph nodes of multiple sites"
"C84.09","1","A52480","Mycosis fungoides, extranodal and solid organ sites"
"C84.0A","1","A52480","Mycosis fungoides, in remission"
"C84.11","1","A52480","Sezary disease, lymph nodes of head, face, and neck"
"C84.12","1","A52480","Sezary disease, intrathoracic lymph nodes"
"C84.13","1","A52480","Sezary disease, intra-abdominal lymph nodes"
"C84.14","1","A52480","Sezary disease, lymph nodes of axilla and upper limb"
"C84.15","1","A52480","Sezary disease, lymph nodes of inguinal region and lower limb"
"C84.16","1","A52480","Sezary disease, intrapelvic lymph nodes"
"C84.17","1","A52480","Sezary disease, spleen"
"C84.18","1","A52480","Sezary disease, lymph nodes of multiple sites"
"C84.19","1","A52480","Sezary disease, extranodal and solid organ sites"
"C84.1A","1","A52480","Sezary disease, in remission"
"C84.41","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck"
"C84.42","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, intrathoracic lymph nodes"
"C84.43","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, intra-abdominal lymph nodes"
"C84.44","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb"
"C84.45","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of inguinal region and lower limb"
"C84.46","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes"
"C84.47","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, spleen"
"C84.48","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites"
"C84.49","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, extranodal and solid organ sites"
"C84.4A","1","A52480","Peripheral T-cell lymphoma, not elsewhere classified, in remission"
"C84.61","1","A52480","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck"
"C84.62","1","A52480","Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes"
"C84.63","1","A52480","Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes"
"C84.64","1","A52480","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb"
"C84.65","1","A52480","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb"
"C84.66","1","A52480","Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes"
"C84.67","1","A52480","Anaplastic large cell lymphoma, ALK-positive, spleen"
"C84.68","1","A52480","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites"
"C84.69","1","A52480","Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites"
"C84.6A","1","A52480","Anaplastic large cell lymphoma, ALK-positive, in remission"
"C84.71","1","A52480","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck"
"C84.72","1","A52480","Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes"
"C84.73","1","A52480","Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes"
"C84.74","1","A52480","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb"
"C84.75","1","A52480","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb"
"C84.76","1","A52480","Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes"
"C84.77","1","A52480","Anaplastic large cell lymphoma, ALK-negative, spleen"
"C84.78","1","A52480","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites"
"C84.79","1","A52480","Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites"
"C84.7A","1","A52480","Anaplastic large cell lymphoma, ALK-negative, breast"
"C84.7B","1","A52480","Anaplastic large cell lymphoma, ALK-negative, in remission"
"C84.A1","1","A52480","Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck"
"C84.A2","1","A52480","Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes"
"C84.A3","1","A52480","Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes"
"C84.A4","1","A52480","Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C84.A5","1","A52480","Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C84.A6","1","A52480","Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes"
"C84.A7","1","A52480","Cutaneous T-cell lymphoma, unspecified, spleen"
"C84.A8","1","A52480","Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites"
"C84.A9","1","A52480","Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites"
"C84.AA","1","A52480","Cutaneous T-cell lymphoma, unspecified, in remission"
"C84.Z1","1","A52480","Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck"
"C84.Z2","1","A52480","Other mature T/NK-cell lymphomas, intrathoracic lymph nodes"
"C84.Z3","1","A52480","Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes"
"C84.Z4","1","A52480","Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb"
"C84.Z5","1","A52480","Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb"
"C84.Z6","1","A52480","Other mature T/NK-cell lymphomas, intrapelvic lymph nodes"
"C84.Z7","1","A52480","Other mature T/NK-cell lymphomas, spleen"
"C84.Z8","1","A52480","Other mature T/NK-cell lymphomas, lymph nodes of multiple sites"
"C84.Z9","1","A52480","Other mature T/NK-cell lymphomas, extranodal and solid organ sites"
"C84.ZA","1","A52480","Other mature T/NK-cell lymphomas, in remission"
"C84.91","1","A52480","Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck"
"C84.92","1","A52480","Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes"
"C84.93","1","A52480","Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes"
"C84.94","1","A52480","Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb"
"C84.95","1","A52480","Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb"
"C84.96","1","A52480","Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes"
"C84.97","1","A52480","Mature T/NK-cell lymphomas, unspecified, spleen"
"C84.98","1","A52480","Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites"
"C84.99","1","A52480","Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites"
"C84.9A","1","A52480","Mature T/NK-cell lymphomas, unspecified, in remission"
"C85.11","1","A52480","Unspecified B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.12","1","A52480","Unspecified B-cell lymphoma, intrathoracic lymph nodes"
"C85.13","1","A52480","Unspecified B-cell lymphoma, intra-abdominal lymph nodes"
"C85.14","1","A52480","Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.15","1","A52480","Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.16","1","A52480","Unspecified B-cell lymphoma, intrapelvic lymph nodes"
"C85.17","1","A52480","Unspecified B-cell lymphoma, spleen"
"C85.18","1","A52480","Unspecified B-cell lymphoma, lymph nodes of multiple sites"
"C85.19","1","A52480","Unspecified B-cell lymphoma, extranodal and solid organ sites"
"C85.1A","1","A52480","Unspecified B-cell lymphoma, in remission"
"C85.21","1","A52480","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.22","1","A52480","Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes"
"C85.23","1","A52480","Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes"
"C85.24","1","A52480","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.25","1","A52480","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.26","1","A52480","Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes"
"C85.27","1","A52480","Mediastinal (thymic) large B-cell lymphoma, spleen"
"C85.28","1","A52480","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites"
"C85.29","1","A52480","Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites"
"C85.2A","1","A52480","Mediastinal (thymic) large B-cell lymphoma, in remission"
"C85.80","1","A52480","Other specified types of non-Hodgkin lymphoma, unspecified site"
"C85.81","1","A52480","Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C85.82","1","A52480","Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes"
"C85.83","1","A52480","Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes"
"C85.84","1","A52480","Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C85.85","1","A52480","Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C85.86","1","A52480","Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes"
"C85.87","1","A52480","Other specified types of non-Hodgkin lymphoma, spleen"
"C85.88","1","A52480","Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites"
"C85.89","1","A52480","Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites"
"C85.8A","1","A52480","Other specified types of non-Hodgkin lymphoma, in remission"
"C85.91","1","A52480","Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck"
"C85.92","1","A52480","Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes"
"C85.93","1","A52480","Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes"
"C85.94","1","A52480","Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C85.95","1","A52480","Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C85.96","1","A52480","Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes"
"C85.97","1","A52480","Non-Hodgkin lymphoma, unspecified, spleen"
"C85.98","1","A52480","Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites"
"C85.99","1","A52480","Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites"
"C85.9A","1","A52480","Non-Hodgkin lymphoma, unspecified, in remission"
"C86.00","1","A52480","Extranodal NK/T-cell lymphoma, nasal type not having achieved remission"
"C86.01","1","A52480","Extranodal NK/T-cell lymphoma, nasal type, in remission"
"C86.10","1","A52480","Hepatosplenic T-cell lymphoma not having achieved remission"
"C86.11","1","A52480","Hepatosplenic T-cell lymphoma, in remission"
"C86.20","1","A52480","Enteropathy-type (intestinal) T-cell lymphoma not having achieved remission"
"C86.21","1","A52480","Enteropathy-type (intestinal) T-cell lymphoma, in remission"
"C86.30","1","A52480","Subcutaneous panniculitis-like T-cell lymphoma not having achieved remission"
"C86.31","1","A52480","Subcutaneous panniculitis-like T-cell lymphoma, in remission"
"C86.40","1","A52480","Blastic NK-cell lymphoma not having achieved remission"
"C86.41","1","A52480","Blastic NK-cell lymphoma, in remission"
"C86.50","1","A52480","Angioimmunoblastic T-cell lymphoma not having achieved remission"
"C86.51","1","A52480","Angioimmunoblastic T-cell lymphoma, in remission"
"C86.60","1","A52480","Primary cutaneous CD30-positive T-cell proliferations not having achieved remission"
"C86.61","1","A52480","Primary cutaneous CD30-positive T-cell proliferations, in remission"
"C88.00","1","A52480","Waldenstrom macroglobulinemia not having achieved remission"
"C88.01","1","A52480","Waldenstrom macroglobulinemia, in remission"
"C88.20","1","A52480","Heavy chain disease not having achieved remission"
"C88.21","1","A52480","Heavy chain disease, in remission"
"C88.30","1","A52480","Immunoproliferative small intestinal disease not having achieved remission"
"C88.31","1","A52480","Immunoproliferative small intestinal disease, in remission"
"C88.40","1","A52480","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma) not having achieved remission"
"C88.41","1","A52480","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma), in remission"
"C88.80","1","A52480","Other malignant immunoproliferative diseases not having achieved remission"
"C88.81","1","A52480","Other malignant immunoproliferative diseases, in remission"
"C88.90","1","A52480","Malignant immunoproliferative disease, unspecified not having achieved remission"
"C88.91","1","A52480","Malignant immunoproliferative disease, unspecified, in remission"
"C90.00","1","A52480","Multiple myeloma not having achieved remission"
"C90.01","1","A52480","Multiple myeloma in remission"
"C90.02","1","A52480","Multiple myeloma in relapse"
"C90.10","1","A52480","Plasma cell leukemia not having achieved remission"
"C90.11","1","A52480","Plasma cell leukemia in remission"
"C90.12","1","A52480","Plasma cell leukemia in relapse"
"C90.20","1","A52480","Extramedullary plasmacytoma not having achieved remission"
"C90.21","1","A52480","Extramedullary plasmacytoma in remission"
"C90.22","1","A52480","Extramedullary plasmacytoma in relapse"
"C90.30","1","A52480","Solitary plasmacytoma not having achieved remission"
"C90.31","1","A52480","Solitary plasmacytoma in remission"
"C90.32","1","A52480","Solitary plasmacytoma in relapse"
"C91.00","1","A52480","Acute lymphoblastic leukemia not having achieved remission"
"C91.01","1","A52480","Acute lymphoblastic leukemia, in remission"
"C91.02","1","A52480","Acute lymphoblastic leukemia, in relapse"
"C91.10","1","A52480","Chronic lymphocytic leukemia of B-cell type not having achieved remission"
"C91.11","1","A52480","Chronic lymphocytic leukemia of B-cell type in remission"
"C91.12","1","A52480","Chronic lymphocytic leukemia of B-cell type in relapse"
"C91.30","1","A52480","Prolymphocytic leukemia of B-cell type not having achieved remission"
"C91.31","1","A52480","Prolymphocytic leukemia of B-cell type, in remission"
"C91.32","1","A52480","Prolymphocytic leukemia of B-cell type, in relapse"
"C91.40","1","A52480","Hairy cell leukemia not having achieved remission"
"C91.41","1","A52480","Hairy cell leukemia, in remission"
"C91.42","1","A52480","Hairy cell leukemia, in relapse"
"C91.50","1","A52480","Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission"
"C91.51","1","A52480","Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission"
"C91.52","1","A52480","Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse"
"C91.60","1","A52480","Prolymphocytic leukemia of T-cell type not having achieved remission"
"C91.61","1","A52480","Prolymphocytic leukemia of T-cell type, in remission"
"C91.62","1","A52480","Prolymphocytic leukemia of T-cell type, in relapse"
"C91.A0","1","A52480","Mature B-cell leukemia Burkitt-type not having achieved remission"
"C91.A1","1","A52480","Mature B-cell leukemia Burkitt-type, in remission"
"C91.A2","1","A52480","Mature B-cell leukemia Burkitt-type, in relapse"
"C91.Z0","1","A52480","Other lymphoid leukemia not having achieved remission"
"C91.Z1","1","A52480","Other lymphoid leukemia, in remission"
"C91.Z2","1","A52480","Other lymphoid leukemia, in relapse"
"C91.90","1","A52480","Lymphoid leukemia, unspecified not having achieved remission"
"C91.91","1","A52480","Lymphoid leukemia, unspecified, in remission"
"C91.92","1","A52480","Lymphoid leukemia, unspecified, in relapse"
"C92.00","1","A52480","Acute myeloblastic leukemia, not having achieved remission"
"C92.01","1","A52480","Acute myeloblastic leukemia, in remission"
"C92.02","1","A52480","Acute myeloblastic leukemia, in relapse"
"C92.10","1","A52480","Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission"
"C92.11","1","A52480","Chronic myeloid leukemia, BCR/ABL-positive, in remission"
"C92.12","1","A52480","Chronic myeloid leukemia, BCR/ABL-positive, in relapse"
"C92.20","1","A52480","Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission"
"C92.21","1","A52480","Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission"
"C92.22","1","A52480","Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse"
"C92.30","1","A52480","Myeloid sarcoma, not having achieved remission"
"C92.31","1","A52480","Myeloid sarcoma, in remission"
"C92.32","1","A52480","Myeloid sarcoma, in relapse"
"C92.40","1","A52480","Acute promyelocytic leukemia, not having achieved remission"
"C92.41","1","A52480","Acute promyelocytic leukemia, in remission"
"C92.42","1","A52480","Acute promyelocytic leukemia, in relapse"
"C92.50","1","A52480","Acute myelomonocytic leukemia, not having achieved remission"
"C92.51","1","A52480","Acute myelomonocytic leukemia, in remission"
"C92.52","1","A52480","Acute myelomonocytic leukemia, in relapse"
"C92.60","1","A52480","Acute myeloid leukemia with 11q23-abnormality not having achieved remission"
"C92.61","1","A52480","Acute myeloid leukemia with 11q23-abnormality in remission"
"C92.62","1","A52480","Acute myeloid leukemia with 11q23-abnormality in relapse"
"C92.A0","1","A52480","Acute myeloid leukemia with multilineage dysplasia, not having achieved remission"
"C92.A1","1","A52480","Acute myeloid leukemia with multilineage dysplasia, in remission"
"C92.A2","1","A52480","Acute myeloid leukemia with multilineage dysplasia, in relapse"
"C92.Z0","1","A52480","Other myeloid leukemia not having achieved remission"
"C92.Z1","1","A52480","Other myeloid leukemia, in remission"
"C92.Z2","1","A52480","Other myeloid leukemia, in relapse"
"C92.90","1","A52480","Myeloid leukemia, unspecified, not having achieved remission"
"C92.91","1","A52480","Myeloid leukemia, unspecified in remission"
"C92.92","1","A52480","Myeloid leukemia, unspecified in relapse"
"C93.00","1","A52480","Acute monoblastic/monocytic leukemia, not having achieved remission"
"C93.01","1","A52480","Acute monoblastic/monocytic leukemia, in remission"
"C93.02","1","A52480","Acute monoblastic/monocytic leukemia, in relapse"
"C93.10","1","A52480","Chronic myelomonocytic leukemia not having achieved remission"
"C93.11","1","A52480","Chronic myelomonocytic leukemia, in remission"
"C93.12","1","A52480","Chronic myelomonocytic leukemia, in relapse"
"C93.30","1","A52480","Juvenile myelomonocytic leukemia, not having achieved remission"
"C93.31","1","A52480","Juvenile myelomonocytic leukemia, in remission"
"C93.32","1","A52480","Juvenile myelomonocytic leukemia, in relapse"
"C93.Z0","1","A52480","Other monocytic leukemia, not having achieved remission"
"C93.Z1","1","A52480","Other monocytic leukemia, in remission"
"C93.Z2","1","A52480","Other monocytic leukemia, in relapse"
"C93.90","1","A52480","Monocytic leukemia, unspecified, not having achieved remission"
"C93.91","1","A52480","Monocytic leukemia, unspecified in remission"
"C93.92","1","A52480","Monocytic leukemia, unspecified in relapse"
"C94.00","1","A52480","Acute erythroid leukemia, not having achieved remission"
"C94.01","1","A52480","Acute erythroid leukemia, in remission"
"C94.02","1","A52480","Acute erythroid leukemia, in relapse"
"C94.20","1","A52480","Acute megakaryoblastic leukemia not having achieved remission"
"C94.21","1","A52480","Acute megakaryoblastic leukemia, in remission"
"C94.22","1","A52480","Acute megakaryoblastic leukemia, in relapse"
"C94.30","1","A52480","Mast cell leukemia not having achieved remission"
"C94.31","1","A52480","Mast cell leukemia, in remission"
"C94.32","1","A52480","Mast cell leukemia, in relapse"
"C94.40","1","A52480","Acute panmyelosis with myelofibrosis not having achieved remission"
"C94.41","1","A52480","Acute panmyelosis with myelofibrosis, in remission"
"C94.42","1","A52480","Acute panmyelosis with myelofibrosis, in relapse"
"C94.6","1","A52480","Myelodysplastic disease, not elsewhere classified"
"C94.80","1","A52480","Other specified leukemias not having achieved remission"
"C94.81","1","A52480","Other specified leukemias, in remission"
"C94.82","1","A52480","Other specified leukemias, in relapse"
"C95.00","1","A52480","Acute leukemia of unspecified cell type not having achieved remission"
"C95.01","1","A52480","Acute leukemia of unspecified cell type, in remission"
"C95.02","1","A52480","Acute leukemia of unspecified cell type, in relapse"
"C95.10","1","A52480","Chronic leukemia of unspecified cell type not having achieved remission"
"C95.11","1","A52480","Chronic leukemia of unspecified cell type, in remission"
"C95.12","1","A52480","Chronic leukemia of unspecified cell type, in relapse"
"C95.90","1","A52480","Leukemia, unspecified not having achieved remission"
"C95.91","1","A52480","Leukemia, unspecified, in remission"
"C95.92","1","A52480","Leukemia, unspecified, in relapse"
"C96.0","1","A52480","Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis"
"C96.21","1","A52480","Aggressive systemic mastocytosis"
"C96.22","1","A52480","Mast cell sarcoma"
"C96.4","1","A52480","Sarcoma of dendritic cells (accessory cells)"
"C96.A","1","A52480","Histiocytic sarcoma"
"C96.Z","1","A52480","Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue"
"C96.9","1","A52480","Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified"
"D00.00","1","A52480","Carcinoma in situ of oral cavity, unspecified site"
"D00.01","1","A52480","Carcinoma in situ of labial mucosa and vermilion border"
"D00.02","1","A52480","Carcinoma in situ of buccal mucosa"
"D00.03","1","A52480","Carcinoma in situ of gingiva and edentulous alveolar ridge"
"D00.04","1","A52480","Carcinoma in situ of soft palate"
"D00.05","1","A52480","Carcinoma in situ of hard palate"
"D00.06","1","A52480","Carcinoma in situ of floor of mouth"
"D00.07","1","A52480","Carcinoma in situ of tongue"
"D00.08","1","A52480","Carcinoma in situ of pharynx"
"D00.1","1","A52480","Carcinoma in situ of esophagus"
"D00.2","1","A52480","Carcinoma in situ of stomach"
"D01.0","1","A52480","Carcinoma in situ of colon"
"D01.1","1","A52480","Carcinoma in situ of rectosigmoid junction"
"D01.2","1","A52480","Carcinoma in situ of rectum"
"D01.3","1","A52480","Carcinoma in situ of anus and anal canal"
"D01.40","1","A52480","Carcinoma in situ of unspecified part of intestine"
"D01.49","1","A52480","Carcinoma in situ of other parts of intestine"
"D01.5","1","A52480","Carcinoma in situ of liver, gallbladder and bile ducts"
"D01.7","1","A52480","Carcinoma in situ of other specified digestive organs"
"D01.9","1","A52480","Carcinoma in situ of digestive organ, unspecified"
"D02.0","1","A52480","Carcinoma in situ of larynx"
"D02.1","1","A52480","Carcinoma in situ of trachea"
"D02.20","1","A52480","Carcinoma in situ of unspecified bronchus and lung"
"D02.21","1","A52480","Carcinoma in situ of right bronchus and lung"
"D02.22","1","A52480","Carcinoma in situ of left bronchus and lung"
"D02.3","1","A52480","Carcinoma in situ of other parts of respiratory system"
"D02.4","1","A52480","Carcinoma in situ of respiratory system, unspecified"
"D03.0","1","A52480","Melanoma in situ of lip"
"D03.111","1","A52480","Melanoma in situ of right upper eyelid, including canthus"
"D03.112","1","A52480","Melanoma in situ of right lower eyelid, including canthus"
"D03.121","1","A52480","Melanoma in situ of left upper eyelid, including canthus"
"D03.122","1","A52480","Melanoma in situ of left lower eyelid, including canthus"
"D03.21","1","A52480","Melanoma in situ of right ear and external auricular canal"
"D03.22","1","A52480","Melanoma in situ of left ear and external auricular canal"
"D03.30","1","A52480","Melanoma in situ of unspecified part of face"
"D03.39","1","A52480","Melanoma in situ of other parts of face"
"D03.4","1","A52480","Melanoma in situ of scalp and neck"
"D03.51","1","A52480","Melanoma in situ of anal skin"
"D03.52","1","A52480","Melanoma in situ of breast (skin) (soft tissue)"
"D03.59","1","A52480","Melanoma in situ of other part of trunk"
"D03.61","1","A52480","Melanoma in situ of right upper limb, including shoulder"
"D03.62","1","A52480","Melanoma in situ of left upper limb, including shoulder"
"D03.71","1","A52480","Melanoma in situ of right lower limb, including hip"
"D03.72","1","A52480","Melanoma in situ of left lower limb, including hip"
"D03.8","1","A52480","Melanoma in situ of other sites"
"D04.0","1","A52480","Carcinoma in situ of skin of lip"
"D04.111","1","A52480","Carcinoma in situ of skin of right upper eyelid, including canthus"
"D04.112","1","A52480","Carcinoma in situ of skin of right lower eyelid, including canthus"
"D04.121","1","A52480","Carcinoma in situ of skin of left upper eyelid, including canthus"
"D04.122","1","A52480","Carcinoma in situ of skin of left lower eyelid, including canthus"
"D04.21","1","A52480","Carcinoma in situ of skin of right ear and external auricular canal"
"D04.22","1","A52480","Carcinoma in situ of skin of left ear and external auricular canal"
"D04.30","1","A52480","Carcinoma in situ of skin of unspecified part of face"
"D04.39","1","A52480","Carcinoma in situ of skin of other parts of face"
"D04.4","1","A52480","Carcinoma in situ of skin of scalp and neck"
"D04.5","1","A52480","Carcinoma in situ of skin of trunk"
"D04.61","1","A52480","Carcinoma in situ of skin of right upper limb, including shoulder"
"D04.62","1","A52480","Carcinoma in situ of skin of left upper limb, including shoulder"
"D04.71","1","A52480","Carcinoma in situ of skin of right lower limb, including hip"
"D04.72","1","A52480","Carcinoma in situ of skin of left lower limb, including hip"
"D04.8","1","A52480","Carcinoma in situ of skin of other sites"
"D05.01","1","A52480","Lobular carcinoma in situ of right breast"
"D05.02","1","A52480","Lobular carcinoma in situ of left breast"
"D05.11","1","A52480","Intraductal carcinoma in situ of right breast"
"D05.12","1","A52480","Intraductal carcinoma in situ of left breast"
"D05.81","1","A52480","Other specified type of carcinoma in situ of right breast"
"D05.82","1","A52480","Other specified type of carcinoma in situ of left breast"
"D05.91","1","A52480","Unspecified type of carcinoma in situ of right breast"
"D05.92","1","A52480","Unspecified type of carcinoma in situ of left breast"
"D06.0","1","A52480","Carcinoma in situ of endocervix"
"D06.1","1","A52480","Carcinoma in situ of exocervix"
"D06.7","1","A52480","Carcinoma in situ of other parts of cervix"
"D07.0","1","A52480","Carcinoma in situ of endometrium"
"D07.1","1","A52480","Carcinoma in situ of vulva"
"D07.2","1","A52480","Carcinoma in situ of vagina"
"D07.30","1","A52480","Carcinoma in situ of unspecified female genital organs"
"D07.39","1","A52480","Carcinoma in situ of other female genital organs"
"D07.4","1","A52480","Carcinoma in situ of penis"
"D07.5","1","A52480","Carcinoma in situ of prostate"
