"code","group","article","description"
"T86.22","4","A52466","Heart transplant failure"
"T86.23","4","A52466","Heart transplant infection"
"T86.290","4","A52466","Cardiac allograft vasculopathy"
"T86.298","4","A52466","Other complications of heart transplant"
"T86.30","4","A52466","Unspecified complication of heart-lung transplant"
"T86.31","4","A52466","Heart-lung transplant rejection"
"T86.32","4","A52466","Heart-lung transplant failure"
"T86.33","4","A52466","Heart-lung transplant infection"
"T86.39","4","A52466","Other complications of heart-lung transplant"
"T86.40","4","A52466","Unspecified complication of liver transplant"
"T86.41","4","A52466","Liver transplant rejection"
"T86.42","4","A52466","Liver transplant failure"
"T86.43","4","A52466","Liver transplant infection"
"T86.49","4","A52466","Other complications of liver transplant"
"T86.5","4","A52466","Complications of stem cell transplant"
"T86.810","4","A52466","Lung transplant rejection"
"T86.811","4","A52466","Lung transplant failure"
"T86.812","4","A52466","Lung transplant infection"
"T86.818","4","A52466","Other complications of lung transplant"
"T86.819","4","A52466","Unspecified complication of lung transplant"
"T86.830","4","A52466","Bone graft rejection"
"T86.831","4","A52466","Bone graft failure"
"T86.832","4","A52466","Bone graft infection"
"T86.838","4","A52466","Other complications of bone graft"
"T86.839","4","A52466","Unspecified complication of bone graft"
"T86.850","4","A52466","Intestine transplant rejection"
"T86.851","4","A52466","Intestine transplant failure"
"T86.852","4","A52466","Intestine transplant infection"
"T86.858","4","A52466","Other complications of intestine transplant"
"T86.859","4","A52466","Unspecified complication of intestine transplant"
"T86.890","4","A52466","Other transplanted tissue rejection"
"T86.891","4","A52466","Other transplanted tissue failure"
"T86.892","4","A52466","Other transplanted tissue infection"
"T86.898","4","A52466","Other complications of other transplanted tissue"
"T86.899","4","A52466","Unspecified complication of other transplanted tissue"
"T86.90","4","A52466","Unspecified complication of unspecified transplanted organ and tissue"
"T86.91","4","A52466","Unspecified transplanted organ and tissue rejection"
"T86.92","4","A52466","Unspecified transplanted organ and tissue failure"
"T86.93","4","A52466","Unspecified transplanted organ and tissue infection"
"T86.99","4","A52466","Other complications of unspecified transplanted organ and tissue"
"A15.0","5","A52466","Tuberculosis of lung"
"E84.0","5","A52466","Cystic fibrosis with pulmonary manifestations"
"J39.8","5","A52466","Other specified diseases of upper respiratory tract"
"J47.0","5","A52466","Bronchiectasis with acute lower respiratory infection"
"J47.1","5","A52466","Bronchiectasis with (acute) exacerbation"
"J47.9","5","A52466","Bronchiectasis, uncomplicated"
"J98.09","5","A52466","Other diseases of bronchus, not elsewhere classified"
"Q33.4","5","A52466","Congenital bronchiectasis"
"Z43.0","5","A52466","Encounter for attention to tracheostomy"
"Z90.02","5","A52466","Acquired absence of larynx"
"Z93.0","5","A52466","Tracheostomy status"
"Z96.3","5","A52466","Presence of artificial larynx"
"B20","6","A52466","Human immunodeficiency virus (HIV) disease"
"B59","6","A52466","Pneumocystosis"
"J41.0","6","A52466","Simple chronic bronchitis"
"J41.1","6","A52466","Mucopurulent chronic bronchitis"
"J41.8","6","A52466","Mixed simple and mucopurulent chronic bronchitis"
"J42","6","A52466","Unspecified chronic bronchitis"
"J43.0","6","A52466","Unilateral pulmonary emphysema (MacLeod's syndrome)"
"J43.1","6","A52466","Panlobular emphysema"
"J43.2","6","A52466","Centrilobular emphysema"
"J43.8","6","A52466","Other emphysema"
"J43.9","6","A52466","Emphysema, unspecified"
"J44.0","6","A52466","Chronic obstructive pulmonary disease with (acute) lower respiratory infection"
"J44.1","6","A52466","Chronic obstructive pulmonary disease with (acute) exacerbation"
"J44.81","6","A52466","Bronchiolitis obliterans and bronchiolitis obliterans syndrome"
"J44.89","6","A52466","Other specified chronic obstructive pulmonary disease"
"J44.9","6","A52466","Chronic obstructive pulmonary disease, unspecified"
"J45.20","6","A52466","Mild intermittent asthma, uncomplicated"
"J45.21","6","A52466","Mild intermittent asthma with (acute) exacerbation"
"J45.22","6","A52466","Mild intermittent asthma with status asthmaticus"
"J45.30","6","A52466","Mild persistent asthma, uncomplicated"
"J45.31","6","A52466","Mild persistent asthma with (acute) exacerbation"
"J45.32","6","A52466","Mild persistent asthma with status asthmaticus"
"J45.40","6","A52466","Moderate persistent asthma, uncomplicated"
"J45.41","6","A52466","Moderate persistent asthma with (acute) exacerbation"
"J45.42","6","A52466","Moderate persistent asthma with status asthmaticus"
"J45.50","6","A52466","Severe persistent asthma, uncomplicated"
"J45.51","6","A52466","Severe persistent asthma with (acute) exacerbation"
"J45.52","6","A52466","Severe persistent asthma with status asthmaticus"
"J45.901","6","A52466","Unspecified asthma with (acute) exacerbation"
"J45.902","6","A52466","Unspecified asthma with status asthmaticus"
"J45.909","6","A52466","Unspecified asthma, uncomplicated"
"J45.990","6","A52466","Exercise induced bronchospasm"
"J45.991","6","A52466","Cough variant asthma"
"J45.998","6","A52466","Other asthma"
"J47.0","6","A52466","Bronchiectasis with acute lower respiratory infection"
"J47.1","6","A52466","Bronchiectasis with (acute) exacerbation"
"J47.9","6","A52466","Bronchiectasis, uncomplicated"
"J60","6","A52466","Coalworker's pneumoconiosis"
"J61","6","A52466","Pneumoconiosis due to asbestos and other mineral fibers"
"J62.0","6","A52466","Pneumoconiosis due to talc dust"
"J62.8","6","A52466","Pneumoconiosis due to other dust containing silica"
"J63.0","6","A52466","Aluminosis (of lung)"
"J63.1","6","A52466","Bauxite fibrosis (of lung)"
"J63.2","6","A52466","Berylliosis"
"J63.3","6","A52466","Graphite fibrosis (of lung)"
"J63.4","6","A52466","Siderosis"
"J63.5","6","A52466","Stannosis"
"J63.6","6","A52466","Pneumoconiosis due to other specified inorganic dusts"
"J64","6","A52466","Unspecified pneumoconiosis"
"J65","6","A52466","Pneumoconiosis associated with tuberculosis"
"J66.0","6","A52466","Byssinosis"
"J66.1","6","A52466","Flax-dressers' disease"
"J66.2","6","A52466","Cannabinosis"
"J66.8","6","A52466","Airway disease due to other specific organic dusts"
"J67.0","6","A52466","Farmer's lung"
"J67.1","6","A52466","Bagassosis"
"J67.2","6","A52466","Bird fancier's lung"
"J67.3","6","A52466","Suberosis"
"J67.4","6","A52466","Maltworker's lung"
"J67.5","6","A52466","Mushroom-worker's lung"
"J67.6","6","A52466","Maple-bark-stripper's lung"
"J67.7","6","A52466","Air conditioner and humidifier lung"
"J67.8","6","A52466","Hypersensitivity pneumonitis due to other organic dusts"
"J67.9","6","A52466","Hypersensitivity pneumonitis due to unspecified organic dust"
"J68.0","6","A52466","Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors"
"J68.1","6","A52466","Pulmonary edema due to chemicals, gases, fumes and vapors"
"J68.2","6","A52466","Upper respiratory inflammation due to chemicals, gases, fumes and vapors, not elsewhere classified"
"J68.3","6","A52466","Other acute and subacute respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.4","6","A52466","Chronic respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.8","6","A52466","Other respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.9","6","A52466","Unspecified respiratory condition due to chemicals, gases, fumes and vapors"
"J69.0","6","A52466","Pneumonitis due to inhalation of food and vomit"
"J69.1","6","A52466","Pneumonitis due to inhalation of oils and essences"
"J69.8","6","A52466","Pneumonitis due to inhalation of other solids and liquids"
"J70.0","6","A52466","Acute pulmonary manifestations due to radiation"
"J70.1","6","A52466","Chronic and other pulmonary manifestations due to radiation"
"J70.2","6","A52466","Acute drug-induced interstitial lung disorders"
"J70.3","6","A52466","Chronic drug-induced interstitial lung disorders"
"J70.4","6","A52466","Drug-induced interstitial lung disorders, unspecified"
"J70.5","6","A52466","Respiratory conditions due to smoke inhalation"
"J70.8","6","A52466","Respiratory conditions due to other specified external agents"
"J70.9","6","A52466","Respiratory conditions due to unspecified external agent"
"T86.00","6","A52466","Unspecified complication of bone marrow transplant"
"T86.01","6","A52466","Bone marrow transplant rejection"
"T86.02","6","A52466","Bone marrow transplant failure"
"T86.03","6","A52466","Bone marrow transplant infection"
"T86.09","6","A52466","Other complications of bone marrow transplant"
"T86.10","6","A52466","Unspecified complication of kidney transplant"
"T86.11","6","A52466","Kidney transplant rejection"
"T86.12","6","A52466","Kidney transplant failure"
"T86.13","6","A52466","Kidney transplant infection"
"T86.19","6","A52466","Other complication of kidney transplant"
"T86.20","6","A52466","Unspecified complication of heart transplant"
"T86.21","6","A52466","Heart transplant rejection"
"T86.22","6","A52466","Heart transplant failure"
"T86.23","6","A52466","Heart transplant infection"
"T86.290","6","A52466","Cardiac allograft vasculopathy"
"T86.298","6","A52466","Other complications of heart transplant"
"T86.30","6","A52466","Unspecified complication of heart-lung transplant"
"T86.31","6","A52466","Heart-lung transplant rejection"
"T86.32","6","A52466","Heart-lung transplant failure"
"T86.33","6","A52466","Heart-lung transplant infection"
"T86.39","6","A52466","Other complications of heart-lung transplant"
"T86.40","6","A52466","Unspecified complication of liver transplant"
"T86.41","6","A52466","Liver transplant rejection"
"T86.42","6","A52466","Liver transplant failure"
"T86.43","6","A52466","Liver transplant infection"
"T86.49","6","A52466","Other complications of liver transplant"
"T86.5","6","A52466","Complications of stem cell transplant"
"T86.810","6","A52466","Lung transplant rejection"
"T86.811","6","A52466","Lung transplant failure"
"T86.812","6","A52466","Lung transplant infection"
"T86.818","6","A52466","Other complications of lung transplant"
"T86.819","6","A52466","Unspecified complication of lung transplant"
"T86.830","6","A52466","Bone graft rejection"
"T86.831","6","A52466","Bone graft failure"
"T86.832","6","A52466","Bone graft infection"
"T86.838","6","A52466","Other complications of bone graft"
"T86.839","6","A52466","Unspecified complication of bone graft"
"T86.850","6","A52466","Intestine transplant rejection"
"T86.851","6","A52466","Intestine transplant failure"
"T86.852","6","A52466","Intestine transplant infection"
"T86.858","6","A52466","Other complications of intestine transplant"
"T86.859","6","A52466","Unspecified complication of intestine transplant"
"T86.890","6","A52466","Other transplanted tissue rejection"
"T86.891","6","A52466","Other transplanted tissue failure"
"T86.892","6","A52466","Other transplanted tissue infection"
"T86.898","6","A52466","Other complications of other transplanted tissue"
"T86.899","6","A52466","Unspecified complication of other transplanted tissue"
"T86.90","6","A52466","Unspecified complication of unspecified transplanted organ and tissue"
"T86.91","6","A52466","Unspecified transplanted organ and tissue rejection"
"T86.92","6","A52466","Unspecified transplanted organ and tissue failure"
"T86.93","6","A52466","Unspecified transplanted organ and tissue infection"
"T86.99","6","A52466","Other complications of unspecified transplanted organ and tissue"
"A22.1","7","A52466","Pulmonary anthrax"
"A37.01","7","A52466","Whooping cough due to Bordetella pertussis with pneumonia"
"A37.11","7","A52466","Whooping cough due to Bordetella parapertussis with pneumonia"
"A37.81","7","A52466","Whooping cough due to other Bordetella species with pneumonia"
"A37.91","7","A52466","Whooping cough, unspecified species with pneumonia"
"A48.1","7","A52466","Legionnaires' disease"
"B25.0","7","A52466","Cytomegaloviral pneumonitis"
"B44.0","7","A52466","Invasive pulmonary aspergillosis"
"B77.81","7","A52466","Ascariasis pneumonia"
"E84.0","7","A52466","Cystic fibrosis with pulmonary manifestations"
"J09.X1","7","A52466","Influenza due to identified novel influenza A virus with pneumonia"
"J09.X2","7","A52466","Influenza due to identified novel influenza A virus with other respiratory manifestations"
"J09.X3","7","A52466","Influenza due to identified novel influenza A virus with gastrointestinal manifestations"
"J09.X9","7","A52466","Influenza due to identified novel influenza A virus with other manifestations"
"J10.00","7","A52466","Influenza due to other identified influenza virus with unspecified type of pneumonia"
"J10.01","7","A52466","Influenza due to other identified influenza virus with the same other identified influenza virus pneumonia"
"J10.08","7","A52466","Influenza due to other identified influenza virus with other specified pneumonia"
"J10.1","7","A52466","Influenza due to other identified influenza virus with other respiratory manifestations"
"J10.2","7","A52466","Influenza due to other identified influenza virus with gastrointestinal manifestations"
"J10.81","7","A52466","Influenza due to other identified influenza virus with encephalopathy"
"J10.82","7","A52466","Influenza due to other identified influenza virus with myocarditis"
"J10.83","7","A52466","Influenza due to other identified influenza virus with otitis media"
"J10.89","7","A52466","Influenza due to other identified influenza virus with other manifestations"
"J11.00","7","A52466","Influenza due to unidentified influenza virus with unspecified type of pneumonia"
"J11.08","7","A52466","Influenza due to unidentified influenza virus with specified pneumonia"
"J11.1","7","A52466","Influenza due to unidentified influenza virus with other respiratory manifestations"
"J11.2","7","A52466","Influenza due to unidentified influenza virus with gastrointestinal manifestations"
"J11.81","7","A52466","Influenza due to unidentified influenza virus with encephalopathy"
"J11.82","7","A52466","Influenza due to unidentified influenza virus with myocarditis"
"J11.83","7","A52466","Influenza due to unidentified influenza virus with otitis media"
"J11.89","7","A52466","Influenza due to unidentified influenza virus with other manifestations"
"J12.0","7","A52466","Adenoviral pneumonia"
"J12.1","7","A52466","Respiratory syncytial virus pneumonia"
"J12.2","7","A52466","Parainfluenza virus pneumonia"
"J12.3","7","A52466","Human metapneumovirus pneumonia"
"J12.81","7","A52466","Pneumonia due to SARS-associated coronavirus"
"J12.89","7","A52466","Other viral pneumonia"
"J12.9","7","A52466","Viral pneumonia, unspecified"
"J13","7","A52466","Pneumonia due to Streptococcus pneumoniae"
"J14","7","A52466","Pneumonia due to Hemophilus influenzae"
"J15.0","7","A52466","Pneumonia due to Klebsiella pneumoniae"
"J15.1","7","A52466","Pneumonia due to Pseudomonas"
"J15.20","7","A52466","Pneumonia due to staphylococcus, unspecified"
"J15.211","7","A52466","Pneumonia due to Methicillin susceptible Staphylococcus aureus"
"J15.212","7","A52466","Pneumonia due to Methicillin resistant Staphylococcus aureus"
"J15.29","7","A52466","Pneumonia due to other staphylococcus"
"J15.3","7","A52466","Pneumonia due to streptococcus, group B"
"J15.4","7","A52466","Pneumonia due to other streptococci"
"J15.5","7","A52466","Pneumonia due to Escherichia coli"
"J15.61","7","A52466","Pneumonia due to Acinetobacter baumannii"
"J15.69","7","A52466","Pneumonia due to other Gram-negative bacteria"
"J15.7","7","A52466","Pneumonia due to Mycoplasma pneumoniae"
"J15.8","7","A52466","Pneumonia due to other specified bacteria"
"J15.9","7","A52466","Unspecified bacterial pneumonia"
"J16.0","7","A52466","Chlamydial pneumonia"
"J16.8","7","A52466","Pneumonia due to other specified infectious organisms"
"J18.0","7","A52466","Bronchopneumonia, unspecified organism"
"J18.1","7","A52466","Lobar pneumonia, unspecified organism"
"J18.8","7","A52466","Other pneumonia, unspecified organism"
"J18.9","7","A52466","Pneumonia, unspecified organism"
"J40","7","A52466","Bronchitis, not specified as acute or chronic"
"J41.0","7","A52466","Simple chronic bronchitis"
"J41.1","7","A52466","Mucopurulent chronic bronchitis"
"J41.8","7","A52466","Mixed simple and mucopurulent chronic bronchitis"
"J42","7","A52466","Unspecified chronic bronchitis"
"J43.0","7","A52466","Unilateral pulmonary emphysema (MacLeod's syndrome)"
"J43.1","7","A52466","Panlobular emphysema"
"J43.2","7","A52466","Centrilobular emphysema"
"J43.8","7","A52466","Other emphysema"
"J43.9","7","A52466","Emphysema, unspecified"
"J44.0","7","A52466","Chronic obstructive pulmonary disease with (acute) lower respiratory infection"
"J44.1","7","A52466","Chronic obstructive pulmonary disease with (acute) exacerbation"
"J44.81","7","A52466","Bronchiolitis obliterans and bronchiolitis obliterans syndrome"
"J44.89","7","A52466","Other specified chronic obstructive pulmonary disease"
"J44.9","7","A52466","Chronic obstructive pulmonary disease, unspecified"
"J45.20","7","A52466","Mild intermittent asthma, uncomplicated"
"J45.21","7","A52466","Mild intermittent asthma with (acute) exacerbation"
"J45.22","7","A52466","Mild intermittent asthma with status asthmaticus"
"J45.30","7","A52466","Mild persistent asthma, uncomplicated"
"J45.31","7","A52466","Mild persistent asthma with (acute) exacerbation"
"J45.32","7","A52466","Mild persistent asthma with status asthmaticus"
"J45.40","7","A52466","Moderate persistent asthma, uncomplicated"
"J45.41","7","A52466","Moderate persistent asthma with (acute) exacerbation"
"J45.42","7","A52466","Moderate persistent asthma with status asthmaticus"
"J45.50","7","A52466","Severe persistent asthma, uncomplicated"
"J45.51","7","A52466","Severe persistent asthma with (acute) exacerbation"
"J45.52","7","A52466","Severe persistent asthma with status asthmaticus"
"J45.901","7","A52466","Unspecified asthma with (acute) exacerbation"
"J45.902","7","A52466","Unspecified asthma with status asthmaticus"
"J45.909","7","A52466","Unspecified asthma, uncomplicated"
"J45.990","7","A52466","Exercise induced bronchospasm"
"J45.991","7","A52466","Cough variant asthma"
"J45.998","7","A52466","Other asthma"
"J47.0","7","A52466","Bronchiectasis with acute lower respiratory infection"
"J47.1","7","A52466","Bronchiectasis with (acute) exacerbation"
"J47.9","7","A52466","Bronchiectasis, uncomplicated"
"J60","7","A52466","Coalworker's pneumoconiosis"
"J61","7","A52466","Pneumoconiosis due to asbestos and other mineral fibers"
"J62.0","7","A52466","Pneumoconiosis due to talc dust"
"J62.8","7","A52466","Pneumoconiosis due to other dust containing silica"
"J63.0","7","A52466","Aluminosis (of lung)"
"J63.1","7","A52466","Bauxite fibrosis (of lung)"
"J63.2","7","A52466","Berylliosis"
"J63.3","7","A52466","Graphite fibrosis (of lung)"
"J63.4","7","A52466","Siderosis"
"J63.5","7","A52466","Stannosis"
"J63.6","7","A52466","Pneumoconiosis due to other specified inorganic dusts"
"J64","7","A52466","Unspecified pneumoconiosis"
"J65","7","A52466","Pneumoconiosis associated with tuberculosis"
"J66.0","7","A52466","Byssinosis"
"J66.1","7","A52466","Flax-dressers' disease"
"J66.2","7","A52466","Cannabinosis"
"J66.8","7","A52466","Airway disease due to other specific organic dusts"
"J67.0","7","A52466","Farmer's lung"
"J67.1","7","A52466","Bagassosis"
"J67.2","7","A52466","Bird fancier's lung"
"J67.3","7","A52466","Suberosis"
"J67.4","7","A52466","Maltworker's lung"
"J67.5","7","A52466","Mushroom-worker's lung"
"J67.6","7","A52466","Maple-bark-stripper's lung"
"J67.7","7","A52466","Air conditioner and humidifier lung"
"J67.8","7","A52466","Hypersensitivity pneumonitis due to other organic dusts"
"J67.9","7","A52466","Hypersensitivity pneumonitis due to unspecified organic dust"
"J68.0","7","A52466","Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors"
"J68.1","7","A52466","Pulmonary edema due to chemicals, gases, fumes and vapors"
"J68.2","7","A52466","Upper respiratory inflammation due to chemicals, gases, fumes and vapors, not elsewhere classified"
"J68.3","7","A52466","Other acute and subacute respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.4","7","A52466","Chronic respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.8","7","A52466","Other respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.9","7","A52466","Unspecified respiratory condition due to chemicals, gases, fumes and vapors"
"J69.0","7","A52466","Pneumonitis due to inhalation of food and vomit"
"J69.1","7","A52466","Pneumonitis due to inhalation of oils and essences"
"J69.8","7","A52466","Pneumonitis due to inhalation of other solids and liquids"
"J70.0","7","A52466","Acute pulmonary manifestations due to radiation"
"J70.1","7","A52466","Chronic and other pulmonary manifestations due to radiation"
"J70.2","7","A52466","Acute drug-induced interstitial lung disorders"
"J70.3","7","A52466","Chronic drug-induced interstitial lung disorders"
"J70.4","7","A52466","Drug-induced interstitial lung disorders, unspecified"
"J70.5","7","A52466","Respiratory conditions due to smoke inhalation"
"J70.8","7","A52466","Respiratory conditions due to other specified external agents"
"J70.9","7","A52466","Respiratory conditions due to unspecified external agent"
"J12.82","8","A52466","Pneumonia due to coronavirus disease 2019"
"J41.0","8","A52466","Simple chronic bronchitis"
"J41.1","8","A52466","Mucopurulent chronic bronchitis"
"J41.8","8","A52466","Mixed simple and mucopurulent chronic bronchitis"
"J42","8","A52466","Unspecified chronic bronchitis"
"J43.0","8","A52466","Unilateral pulmonary emphysema (MacLeod's syndrome)"
"J43.1","8","A52466","Panlobular emphysema"
"J43.2","8","A52466","Centrilobular emphysema"
"J43.8","8","A52466","Other emphysema"
"J43.9","8","A52466","Emphysema, unspecified"
"J44.0","8","A52466","Chronic obstructive pulmonary disease with (acute) lower respiratory infection"
"J44.1","8","A52466","Chronic obstructive pulmonary disease with (acute) exacerbation"
"J44.81","8","A52466","Bronchiolitis obliterans and bronchiolitis obliterans syndrome"
"J44.89","8","A52466","Other specified chronic obstructive pulmonary disease"
"J44.9","8","A52466","Chronic obstructive pulmonary disease, unspecified"
"J45.20","8","A52466","Mild intermittent asthma, uncomplicated"
"J45.21","8","A52466","Mild intermittent asthma with (acute) exacerbation"
"J45.22","8","A52466","Mild intermittent asthma with status asthmaticus"
"J45.30","8","A52466","Mild persistent asthma, uncomplicated"
"J45.31","8","A52466","Mild persistent asthma with (acute) exacerbation"
"J45.32","8","A52466","Mild persistent asthma with status asthmaticus"
"J45.40","8","A52466","Moderate persistent asthma, uncomplicated"
"J45.41","8","A52466","Moderate persistent asthma with (acute) exacerbation"
"J45.42","8","A52466","Moderate persistent asthma with status asthmaticus"
"J45.50","8","A52466","Severe persistent asthma, uncomplicated"
"J45.51","8","A52466","Severe persistent asthma with (acute) exacerbation"
"J45.52","8","A52466","Severe persistent asthma with status asthmaticus"
"J45.901","8","A52466","Unspecified asthma with (acute) exacerbation"
"J45.902","8","A52466","Unspecified asthma with status asthmaticus"
"J45.909","8","A52466","Unspecified asthma, uncomplicated"
"J45.990","8","A52466","Exercise induced bronchospasm"
"J45.991","8","A52466","Cough variant asthma"
"J45.998","8","A52466","Other asthma"
"J47.0","8","A52466","Bronchiectasis with acute lower respiratory infection"
"J47.1","8","A52466","Bronchiectasis with (acute) exacerbation"
"J47.9","8","A52466","Bronchiectasis, uncomplicated"
"J60","8","A52466","Coalworker's pneumoconiosis"
"J61","8","A52466","Pneumoconiosis due to asbestos and other mineral fibers"
"J62.0","8","A52466","Pneumoconiosis due to talc dust"
"J62.8","8","A52466","Pneumoconiosis due to other dust containing silica"
"J63.0","8","A52466","Aluminosis (of lung)"
"J63.1","8","A52466","Bauxite fibrosis (of lung)"
"J63.2","8","A52466","Berylliosis"
"J63.3","8","A52466","Graphite fibrosis (of lung)"
"J63.4","8","A52466","Siderosis"
"J63.5","8","A52466","Stannosis"
"J63.6","8","A52466","Pneumoconiosis due to other specified inorganic dusts"
"J64","8","A52466","Unspecified pneumoconiosis"
"J65","8","A52466","Pneumoconiosis associated with tuberculosis"
"J66.0","8","A52466","Byssinosis"
"J66.1","8","A52466","Flax-dressers' disease"
"J66.2","8","A52466","Cannabinosis"
"J66.8","8","A52466","Airway disease due to other specific organic dusts"
"J67.0","8","A52466","Farmer's lung"
"J67.1","8","A52466","Bagassosis"
"J67.2","8","A52466","Bird fancier's lung"
"J67.3","8","A52466","Suberosis"
"J67.4","8","A52466","Maltworker's lung"
"J67.5","8","A52466","Mushroom-worker's lung"
"J67.6","8","A52466","Maple-bark-stripper's lung"
"J67.7","8","A52466","Air conditioner and humidifier lung"
"J67.8","8","A52466","Hypersensitivity pneumonitis due to other organic dusts"
"J67.9","8","A52466","Hypersensitivity pneumonitis due to unspecified organic dust"
"J68.0","8","A52466","Bronchitis and pneumonitis due to chemicals, gases, fumes and vapors"
"J68.1","8","A52466","Pulmonary edema due to chemicals, gases, fumes and vapors"
"J68.2","8","A52466","Upper respiratory inflammation due to chemicals, gases, fumes and vapors, not elsewhere classified"
"J68.3","8","A52466","Other acute and subacute respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.4","8","A52466","Chronic respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.8","8","A52466","Other respiratory conditions due to chemicals, gases, fumes and vapors"
"J68.9","8","A52466","Unspecified respiratory condition due to chemicals, gases, fumes and vapors"
"J69.0","8","A52466","Pneumonitis due to inhalation of food and vomit"
"J69.1","8","A52466","Pneumonitis due to inhalation of oils and essences"
"J69.8","8","A52466","Pneumonitis due to inhalation of other solids and liquids"
"J70.0","8","A52466","Acute pulmonary manifestations due to radiation"
"J70.1","8","A52466","Chronic and other pulmonary manifestations due to radiation"
"J70.2","8","A52466","Acute drug-induced interstitial lung disorders"
"J70.3","8","A52466","Chronic drug-induced interstitial lung disorders"
"J70.4","8","A52466","Drug-induced interstitial lung disorders, unspecified"
"J70.5","8","A52466","Respiratory conditions due to smoke inhalation"
"J70.8","8","A52466","Respiratory conditions due to other specified external agents"
"J70.9","8","A52466","Respiratory conditions due to unspecified external agent"
"U07.1","8","A52466","COVID-19"
"U09.9","8","A52466","Post COVID-19 condition, unspecified"
"E84.0","9","A52466","Cystic fibrosis with pulmonary manifestations"
"A15.0","10","A52466","Tuberculosis of lung"
"E84.0","10","A52466","Cystic fibrosis with pulmonary manifestations"
"J47.0","10","A52466","Bronchiectasis with acute lower respiratory infection"
"J47.1","10","A52466","Bronchiectasis with (acute) exacerbation"
"J47.9","10","A52466","Bronchiectasis, uncomplicated"
"Q33.4","10","A52466","Congenital bronchiectasis"
"I27.0","11","A52466","Primary pulmonary hypertension"
"I27.20","11","A52466","Pulmonary hypertension, unspecified"
"I27.21","11","A52466","Secondary pulmonary arterial hypertension"
"I27.23","11","A52466","Pulmonary hypertension due to lung diseases and hypoxia"
"I27.83","11","A52466","Eisenmenger's syndrome"
"I27.89","11","A52466","Other specified pulmonary heart diseases"
"A15.0","12","A52466","Tuberculosis of lung"
"A22.1","12","A52466","Pulmonary anthrax"
"A37.01","12","A52466","Whooping cough due to Bordetella pertussis with pneumonia"
"A37.11","12","A52466","Whooping cough due to Bordetella parapertussis with pneumonia"
"A37.81","12","A52466","Whooping cough due to other Bordetella species with pneumonia"
"A37.91","12","A52466","Whooping cough, unspecified species with pneumonia"
"A48.1","12","A52466","Legionnaires' disease"
"B20","12","A52466","Human immunodeficiency virus (HIV) disease"
"B25.0","12","A52466","Cytomegaloviral pneumonitis"
"B44.0","12","A52466","Invasive pulmonary aspergillosis"
"B59","12","A52466","Pneumocystosis"
"B77.81","12","A52466","Ascariasis pneumonia"
"E84.0","12","A52466","Cystic fibrosis with pulmonary manifestations"
"I27.0","12","A52466","Primary pulmonary hypertension"
"I27.20","12","A52466","Pulmonary hypertension, unspecified"
"I27.21","12","A52466","Secondary pulmonary arterial hypertension"
"I27.23","12","A52466","Pulmonary hypertension due to lung diseases and hypoxia"
"I27.24","12","A52466","Chronic thromboembolic pulmonary hypertension"
"I27.29","12","A52466","Other secondary pulmonary hypertension"
"I27.83","12","A52466","Eisenmenger's syndrome"
"I27.89","12","A52466","Other specified pulmonary heart diseases"
"J09.X1","12","A52466","Influenza due to identified novel influenza A virus with pneumonia"
"J09.X2","12","A52466","Influenza due to identified novel influenza A virus with other respiratory manifestations"
"J09.X3","12","A52466","Influenza due to identified novel influenza A virus with gastrointestinal manifestations"
"J09.X9","12","A52466","Influenza due to identified novel influenza A virus with other manifestations"
"J10.00","12","A52466","Influenza due to other identified influenza virus with unspecified type of pneumonia"
"J10.01","12","A52466","Influenza due to other identified influenza virus with the same other identified influenza virus pneumonia"
"J10.08","12","A52466","Influenza due to other identified influenza virus with other specified pneumonia"
"J10.1","12","A52466","Influenza due to other identified influenza virus with other respiratory manifestations"
"J10.2","12","A52466","Influenza due to other identified influenza virus with gastrointestinal manifestations"
"J10.81","12","A52466","Influenza due to other identified influenza virus with encephalopathy"
"J10.82","12","A52466","Influenza due to other identified influenza virus with myocarditis"
"J10.83","12","A52466","Influenza due to other identified influenza virus with otitis media"
"J10.89","12","A52466","Influenza due to other identified influenza virus with other manifestations"
"J11.00","12","A52466","Influenza due to unidentified influenza virus with unspecified type of pneumonia"
"J11.08","12","A52466","Influenza due to unidentified influenza virus with specified pneumonia"
"J11.1","12","A52466","Influenza due to unidentified influenza virus with other respiratory manifestations"
"J11.2","12","A52466","Influenza due to unidentified influenza virus with gastrointestinal manifestations"
"J11.81","12","A52466","Influenza due to unidentified influenza virus with encephalopathy"
"J11.82","12","A52466","Influenza due to unidentified influenza virus with myocarditis"
"J11.83","12","A52466","Influenza due to unidentified influenza virus with otitis media"
"J11.89","12","A52466","Influenza due to unidentified influenza virus with other manifestations"
"J12.0","12","A52466","Adenoviral pneumonia"
"J12.1","12","A52466","Respiratory syncytial virus pneumonia"
