"code","group","article","description"
"C22.1","2","A52479","Intrahepatic bile duct carcinoma"
"C23","2","A52479","Malignant neoplasm of gallbladder"
"C24.0","2","A52479","Malignant neoplasm of extrahepatic bile duct"
"C24.1","2","A52479","Malignant neoplasm of ampulla of Vater"
"C24.8","2","A52479","Malignant neoplasm of overlapping sites of biliary tract"
"C24.9","2","A52479","Malignant neoplasm of biliary tract, unspecified"
"C25.0","2","A52479","Malignant neoplasm of head of pancreas"
"C25.1","2","A52479","Malignant neoplasm of body of pancreas"
"C25.2","2","A52479","Malignant neoplasm of tail of pancreas"
"C25.3","2","A52479","Malignant neoplasm of pancreatic duct"
"C25.4","2","A52479","Malignant neoplasm of endocrine pancreas"
"C25.7","2","A52479","Malignant neoplasm of other parts of pancreas"
"C25.8","2","A52479","Malignant neoplasm of overlapping sites of pancreas"
"C25.9","2","A52479","Malignant neoplasm of pancreas, unspecified"
"C45.1","2","A52479","Mesothelioma of peritoneum"
"C45.9","2","A52479","Mesothelioma, unspecified"
"C48.1","2","A52479","Malignant neoplasm of specified parts of peritoneum"
"C48.2","2","A52479","Malignant neoplasm of peritoneum, unspecified"
"C48.8","2","A52479","Malignant neoplasm of overlapping sites of retroperitoneum and peritoneum"
"C50.011","2","A52479","Malignant neoplasm of nipple and areola, right female breast"
"C50.012","2","A52479","Malignant neoplasm of nipple and areola, left female breast"
"C50.019","2","A52479","Malignant neoplasm of nipple and areola, unspecified female breast"
"C50.021","2","A52479","Malignant neoplasm of nipple and areola, right male breast"
"C50.022","2","A52479","Malignant neoplasm of nipple and areola, left male breast"
"C50.029","2","A52479","Malignant neoplasm of nipple and areola, unspecified male breast"
"C50.111","2","A52479","Malignant neoplasm of central portion of right female breast"
"C50.112","2","A52479","Malignant neoplasm of central portion of left female breast"
"C50.119","2","A52479","Malignant neoplasm of central portion of unspecified female breast"
"C50.121","2","A52479","Malignant neoplasm of central portion of right male breast"
"C50.122","2","A52479","Malignant neoplasm of central portion of left male breast"
"C50.129","2","A52479","Malignant neoplasm of central portion of unspecified male breast"
"C50.211","2","A52479","Malignant neoplasm of upper-inner quadrant of right female breast"
"C50.212","2","A52479","Malignant neoplasm of upper-inner quadrant of left female breast"
"C50.219","2","A52479","Malignant neoplasm of upper-inner quadrant of unspecified female breast"
"C50.221","2","A52479","Malignant neoplasm of upper-inner quadrant of right male breast"
"C50.222","2","A52479","Malignant neoplasm of upper-inner quadrant of left male breast"
"C50.229","2","A52479","Malignant neoplasm of upper-inner quadrant of unspecified male breast"
"C50.311","2","A52479","Malignant neoplasm of lower-inner quadrant of right female breast"
"C50.312","2","A52479","Malignant neoplasm of lower-inner quadrant of left female breast"
"C50.319","2","A52479","Malignant neoplasm of lower-inner quadrant of unspecified female breast"
"C50.321","2","A52479","Malignant neoplasm of lower-inner quadrant of right male breast"
"C50.322","2","A52479","Malignant neoplasm of lower-inner quadrant of left male breast"
"C50.329","2","A52479","Malignant neoplasm of lower-inner quadrant of unspecified male breast"
"C50.411","2","A52479","Malignant neoplasm of upper-outer quadrant of right female breast"
"C50.412","2","A52479","Malignant neoplasm of upper-outer quadrant of left female breast"
"C50.419","2","A52479","Malignant neoplasm of upper-outer quadrant of unspecified female breast"
"C50.421","2","A52479","Malignant neoplasm of upper-outer quadrant of right male breast"
"C50.422","2","A52479","Malignant neoplasm of upper-outer quadrant of left male breast"
"C50.429","2","A52479","Malignant neoplasm of upper-outer quadrant of unspecified male breast"
"C50.511","2","A52479","Malignant neoplasm of lower-outer quadrant of right female breast"
"C50.512","2","A52479","Malignant neoplasm of lower-outer quadrant of left female breast"
"C50.519","2","A52479","Malignant neoplasm of lower-outer quadrant of unspecified female breast"
"C50.521","2","A52479","Malignant neoplasm of lower-outer quadrant of right male breast"
"C50.522","2","A52479","Malignant neoplasm of lower-outer quadrant of left male breast"
"C50.529","2","A52479","Malignant neoplasm of lower-outer quadrant of unspecified male breast"
"C50.611","2","A52479","Malignant neoplasm of axillary tail of right female breast"
"C50.612","2","A52479","Malignant neoplasm of axillary tail of left female breast"
"C50.619","2","A52479","Malignant neoplasm of axillary tail of unspecified female breast"
"C50.621","2","A52479","Malignant neoplasm of axillary tail of right male breast"
"C50.622","2","A52479","Malignant neoplasm of axillary tail of left male breast"
"C50.629","2","A52479","Malignant neoplasm of axillary tail of unspecified male breast"
"C50.811","2","A52479","Malignant neoplasm of overlapping sites of right female breast"
"C50.812","2","A52479","Malignant neoplasm of overlapping sites of left female breast"
"C50.819","2","A52479","Malignant neoplasm of overlapping sites of unspecified female breast"
"C50.821","2","A52479","Malignant neoplasm of overlapping sites of right male breast"
"C50.822","2","A52479","Malignant neoplasm of overlapping sites of left male breast"
"C50.829","2","A52479","Malignant neoplasm of overlapping sites of unspecified male breast"
"C50.911","2","A52479","Malignant neoplasm of unspecified site of right female breast"
"C50.912","2","A52479","Malignant neoplasm of unspecified site of left female breast"
"C50.919","2","A52479","Malignant neoplasm of unspecified site of unspecified female breast"
"C50.921","2","A52479","Malignant neoplasm of unspecified site of right male breast"
"C50.922","2","A52479","Malignant neoplasm of unspecified site of left male breast"
"C50.929","2","A52479","Malignant neoplasm of unspecified site of unspecified male breast"
"C50.A0","2","A52479","Malignant inflammatory neoplasm of unspecified breast"
"C50.A1","2","A52479","Malignant inflammatory neoplasm of right breast"
"C50.A2","2","A52479","Malignant inflammatory neoplasm of left breast"
"C56.1","2","A52479","Malignant neoplasm of right ovary"
"C56.2","2","A52479","Malignant neoplasm of left ovary"
"C56.3","2","A52479","Malignant neoplasm of bilateral ovaries"
"C56.9","2","A52479","Malignant neoplasm of unspecified ovary"
"C57.00","2","A52479","Malignant neoplasm of unspecified fallopian tube"
"C57.01","2","A52479","Malignant neoplasm of right fallopian tube"
"C57.02","2","A52479","Malignant neoplasm of left fallopian tube"
"C57.10","2","A52479","Malignant neoplasm of unspecified broad ligament"
"C57.11","2","A52479","Malignant neoplasm of right broad ligament"
"C57.12","2","A52479","Malignant neoplasm of left broad ligament"
"C57.20","2","A52479","Malignant neoplasm of unspecified round ligament"
"C57.21","2","A52479","Malignant neoplasm of right round ligament"
"C57.22","2","A52479","Malignant neoplasm of left round ligament"
"C57.3","2","A52479","Malignant neoplasm of parametrium"
"C57.4","2","A52479","Malignant neoplasm of uterine adnexa, unspecified"
"C60.0","2","A52479","Malignant neoplasm of prepuce"
"C60.1","2","A52479","Malignant neoplasm of glans penis"
"C60.2","2","A52479","Malignant neoplasm of body of penis"
"C60.8","2","A52479","Malignant neoplasm of overlapping sites of penis"
"C60.9","2","A52479","Malignant neoplasm of penis, unspecified"
"C63.7","2","A52479","Malignant neoplasm of other specified male genital organs"
"C63.8","2","A52479","Malignant neoplasm of overlapping sites of male genital organs"
"C63.9","2","A52479","Malignant neoplasm of male genital organ, unspecified"
"C64.1","2","A52479","Malignant neoplasm of right kidney, except renal pelvis"
"C64.2","2","A52479","Malignant neoplasm of left kidney, except renal pelvis"
"C64.9","2","A52479","Malignant neoplasm of unspecified kidney, except renal pelvis"
"C65.1","2","A52479","Malignant neoplasm of right renal pelvis"
"C65.2","2","A52479","Malignant neoplasm of left renal pelvis"
"C65.9","2","A52479","Malignant neoplasm of unspecified renal pelvis"
"C7A.00","2","A52479","Malignant carcinoid tumor of unspecified site"
"C7A.010","2","A52479","Malignant carcinoid tumor of the duodenum"
"C7A.011","2","A52479","Malignant carcinoid tumor of the jejunum"
"C7A.012","2","A52479","Malignant carcinoid tumor of the ileum"
"C7A.019","2","A52479","Malignant carcinoid tumor of the small intestine, unspecified portion"
"C7A.020","2","A52479","Malignant carcinoid tumor of the appendix"
"C7A.021","2","A52479","Malignant carcinoid tumor of the cecum"
"C7A.022","2","A52479","Malignant carcinoid tumor of the ascending colon"
"C7A.023","2","A52479","Malignant carcinoid tumor of the transverse colon"
"C7A.024","2","A52479","Malignant carcinoid tumor of the descending colon"
"C7A.025","2","A52479","Malignant carcinoid tumor of the sigmoid colon"
"C7A.026","2","A52479","Malignant carcinoid tumor of the rectum"
"C7A.029","2","A52479","Malignant carcinoid tumor of the large intestine, unspecified portion"
"C7A.090","2","A52479","Malignant carcinoid tumor of the bronchus and lung"
"C7A.091","2","A52479","Malignant carcinoid tumor of the thymus"
"C7A.092","2","A52479","Malignant carcinoid tumor of the stomach"
"C7A.093","2","A52479","Malignant carcinoid tumor of the kidney"
"C7A.094","2","A52479","Malignant carcinoid tumor of the foregut, unspecified"
"C7A.095","2","A52479","Malignant carcinoid tumor of the midgut, unspecified"
"C7A.096","2","A52479","Malignant carcinoid tumor of the hindgut, unspecified"
"C7A.098","2","A52479","Malignant carcinoid tumors of other sites"
"C7A.1","2","A52479","Malignant poorly differentiated neuroendocrine tumors"
"C7A.8","2","A52479","Other malignant neuroendocrine tumors"
"C7B.00","2","A52479","Secondary carcinoid tumors, unspecified site"
"C7B.01","2","A52479","Secondary carcinoid tumors of distant lymph nodes"
"C7B.02","2","A52479","Secondary carcinoid tumors of liver"
"C7B.03","2","A52479","Secondary carcinoid tumors of bone"
"C7B.04","2","A52479","Secondary carcinoid tumors of peritoneum"
"C7B.09","2","A52479","Secondary carcinoid tumors of other sites"
"C7B.8","2","A52479","Other secondary neuroendocrine tumors"
"C78.00","2","A52479","Secondary malignant neoplasm of unspecified lung"
"C78.01","2","A52479","Secondary malignant neoplasm of right lung"
"C78.02","2","A52479","Secondary malignant neoplasm of left lung"
"C78.6","2","A52479","Secondary malignant neoplasm of retroperitoneum and peritoneum"
"C78.7","2","A52479","Secondary malignant neoplasm of liver and intrahepatic bile duct"
"C79.31","2","A52479","Secondary malignant neoplasm of brain"
"C79.51","2","A52479","Secondary malignant neoplasm of bone"
"C79.52","2","A52479","Secondary malignant neoplasm of bone marrow"
"C79.63","2","A52479","Secondary malignant neoplasm of bilateral ovaries"
"C80.0","2","A52479","Disseminated malignant neoplasm, unspecified"
"C80.1","2","A52479","Malignant (primary) neoplasm, unspecified"
"D37.1","2","A52479","Neoplasm of uncertain behavior of stomach"
"D37.2","2","A52479","Neoplasm of uncertain behavior of small intestine"
"D37.3","2","A52479","Neoplasm of uncertain behavior of appendix"
"D37.4","2","A52479","Neoplasm of uncertain behavior of colon"
"D37.5","2","A52479","Neoplasm of uncertain behavior of rectum"
"D37.8","2","A52479","Neoplasm of uncertain behavior of other specified digestive organs"
"D37.9","2","A52479","Neoplasm of uncertain behavior of digestive organ, unspecified"
"D49.511","2","A52479","Neoplasm of unspecified behavior of right kidney"
"D49.512","2","A52479","Neoplasm of unspecified behavior of left kidney"
"D49.519","2","A52479","Neoplasm of unspecified behavior of unspecified kidney"
"D49.59","2","A52479","Neoplasm of unspecified behavior of other genitourinary organ"
"E16.8","2","A52479","Other specified disorders of pancreatic internal secretion"
"E34.00","2","A52479","Carcinoid syndrome, unspecified"
"E34.01","2","A52479","Carcinoid heart syndrome"
"E34.09","2","A52479","Other carcinoid syndrome"
"Z85.00","2","A52479","Personal history of malignant neoplasm of unspecified digestive organ"
"Z85.01","2","A52479","Personal history of malignant neoplasm of esophagus"
"Z85.020","2","A52479","Personal history of malignant carcinoid tumor of stomach"
"Z85.028","2","A52479","Personal history of other malignant neoplasm of stomach"
"Z85.030","2","A52479","Personal history of malignant carcinoid tumor of large intestine"
"Z85.038","2","A52479","Personal history of other malignant neoplasm of large intestine"
"Z85.040","2","A52479","Personal history of malignant carcinoid tumor of rectum"
"Z85.048","2","A52479","Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus"
"Z85.05","2","A52479","Personal history of malignant neoplasm of liver"
"Z85.060","2","A52479","Personal history of malignant carcinoid tumor of small intestine"
"Z85.068","2","A52479","Personal history of other malignant neoplasm of small intestine"
"Z85.07","2","A52479","Personal history of malignant neoplasm of pancreas"
"Z85.09","2","A52479","Personal history of malignant neoplasm of other digestive organs"
"Z85.110","2","A52479","Personal history of malignant carcinoid tumor of bronchus and lung"
"Z85.230","2","A52479","Personal history of malignant carcinoid tumor of thymus"
"Z85.3","2","A52479","Personal history of malignant neoplasm of breast"
"Z85.43","2","A52479","Personal history of malignant neoplasm of ovary"
"Z85.4A","2","A52479","Personal history of malignant neoplasm of fallopian tube(s)"
"Z85.528","2","A52479","Personal history of other malignant neoplasm of kidney"
"Z85.810","2","A52479","Personal history of malignant neoplasm of tongue"
"Z85.818","2","A52479","Personal history of malignant neoplasm of other sites of lip, oral cavity, and pharynx"
"Z85.819","2","A52479","Personal history of malignant neoplasm of unspecified site of lip, oral cavity, and pharynx"
"Z85.858","2","A52479","Personal history of malignant neoplasm of other endocrine glands"
"C00.0","3","A52479","Malignant neoplasm of external upper lip"
"C00.1","3","A52479","Malignant neoplasm of external lower lip"
"C00.2","3","A52479","Malignant neoplasm of external lip, unspecified"
"C00.3","3","A52479","Malignant neoplasm of upper lip, inner aspect"
"C00.4","3","A52479","Malignant neoplasm of lower lip, inner aspect"
"C00.5","3","A52479","Malignant neoplasm of lip, unspecified, inner aspect"
"C00.6","3","A52479","Malignant neoplasm of commissure of lip, unspecified"
"C00.8","3","A52479","Malignant neoplasm of overlapping sites of lip"
"C00.9","3","A52479","Malignant neoplasm of lip, unspecified"
"C01","3","A52479","Malignant neoplasm of base of tongue"
"C02.0","3","A52479","Malignant neoplasm of dorsal surface of tongue"
"C02.1","3","A52479","Malignant neoplasm of border of tongue"
"C02.2","3","A52479","Malignant neoplasm of ventral surface of tongue"
"C02.3","3","A52479","Malignant neoplasm of anterior two-thirds of tongue, part unspecified"
"C02.4","3","A52479","Malignant neoplasm of lingual tonsil"
"C02.8","3","A52479","Malignant neoplasm of overlapping sites of tongue"
"C02.9","3","A52479","Malignant neoplasm of tongue, unspecified"
"C03.0","3","A52479","Malignant neoplasm of upper gum"
"C03.1","3","A52479","Malignant neoplasm of lower gum"
"C03.9","3","A52479","Malignant neoplasm of gum, unspecified"
"C04.0","3","A52479","Malignant neoplasm of anterior floor of mouth"
"C04.1","3","A52479","Malignant neoplasm of lateral floor of mouth"
"C04.8","3","A52479","Malignant neoplasm of overlapping sites of floor of mouth"
"C04.9","3","A52479","Malignant neoplasm of floor of mouth, unspecified"
"C05.0","3","A52479","Malignant neoplasm of hard palate"
"C05.1","3","A52479","Malignant neoplasm of soft palate"
"C05.2","3","A52479","Malignant neoplasm of uvula"
"C05.8","3","A52479","Malignant neoplasm of overlapping sites of palate"
"C05.9","3","A52479","Malignant neoplasm of palate, unspecified"
"C06.0","3","A52479","Malignant neoplasm of cheek mucosa"
"C06.1","3","A52479","Malignant neoplasm of vestibule of mouth"
"C06.2","3","A52479","Malignant neoplasm of retromolar area"
"C06.80","3","A52479","Malignant neoplasm of overlapping sites of unspecified parts of mouth"
"C06.89","3","A52479","Malignant neoplasm of overlapping sites of other parts of mouth"
"C06.9","3","A52479","Malignant neoplasm of mouth, unspecified"
"C07","3","A52479","Malignant neoplasm of parotid gland"
"C08.0","3","A52479","Malignant neoplasm of submandibular gland"
"C08.1","3","A52479","Malignant neoplasm of sublingual gland"
"C08.9","3","A52479","Malignant neoplasm of major salivary gland, unspecified"
"C09.0","3","A52479","Malignant neoplasm of tonsillar fossa"
"C09.1","3","A52479","Malignant neoplasm of tonsillar pillar (anterior) (posterior)"
"C09.8","3","A52479","Malignant neoplasm of overlapping sites of tonsil"
"C09.9","3","A52479","Malignant neoplasm of tonsil, unspecified"
"C10.0","3","A52479","Malignant neoplasm of vallecula"
"C10.1","3","A52479","Malignant neoplasm of anterior surface of epiglottis"
"C10.2","3","A52479","Malignant neoplasm of lateral wall of oropharynx"
"C10.3","3","A52479","Malignant neoplasm of posterior wall of oropharynx"
"C10.4","3","A52479","Malignant neoplasm of branchial cleft"
"C10.8","3","A52479","Malignant neoplasm of overlapping sites of oropharynx"
"C10.9","3","A52479","Malignant neoplasm of oropharynx, unspecified"
"C11.0","3","A52479","Malignant neoplasm of superior wall of nasopharynx"
"C11.1","3","A52479","Malignant neoplasm of posterior wall of nasopharynx"
"C11.2","3","A52479","Malignant neoplasm of lateral wall of nasopharynx"
"C11.3","3","A52479","Malignant neoplasm of anterior wall of nasopharynx"
"C11.8","3","A52479","Malignant neoplasm of overlapping sites of nasopharynx"
"C11.9","3","A52479","Malignant neoplasm of nasopharynx, unspecified"
"C12","3","A52479","Malignant neoplasm of pyriform sinus"
"C13.0","3","A52479","Malignant neoplasm of postcricoid region"
"C13.1","3","A52479","Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect"
"C13.2","3","A52479","Malignant neoplasm of posterior wall of hypopharynx"
"C13.8","3","A52479","Malignant neoplasm of overlapping sites of hypopharynx"
"C13.9","3","A52479","Malignant neoplasm of hypopharynx, unspecified"
"C14.0","3","A52479","Malignant neoplasm of pharynx, unspecified"
"C14.2","3","A52479","Malignant neoplasm of Waldeyer's ring"
"C14.8","3","A52479","Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx"
"C16.0","3","A52479","Malignant neoplasm of cardia"
"C16.1","3","A52479","Malignant neoplasm of fundus of stomach"
"C16.2","3","A52479","Malignant neoplasm of body of stomach"
"C16.3","3","A52479","Malignant neoplasm of pyloric antrum"
"C16.4","3","A52479","Malignant neoplasm of pylorus"
"C16.5","3","A52479","Malignant neoplasm of lesser curvature of stomach, unspecified"
"C16.6","3","A52479","Malignant neoplasm of greater curvature of stomach, unspecified"
"C16.8","3","A52479","Malignant neoplasm of overlapping sites of stomach"
"C16.9","3","A52479","Malignant neoplasm of stomach, unspecified"
"C30.0","3","A52479","Malignant neoplasm of nasal cavity"
"C30.1","3","A52479","Malignant neoplasm of middle ear"
"C31.0","3","A52479","Malignant neoplasm of maxillary sinus"
"C31.1","3","A52479","Malignant neoplasm of ethmoidal sinus"
"C31.2","3","A52479","Malignant neoplasm of frontal sinus"
"C31.3","3","A52479","Malignant neoplasm of sphenoid sinus"
"C31.8","3","A52479","Malignant neoplasm of overlapping sites of accessory sinuses"
"C31.9","3","A52479","Malignant neoplasm of accessory sinus, unspecified"
"C32.0","3","A52479","Malignant neoplasm of glottis"
"C32.1","3","A52479","Malignant neoplasm of supraglottis"
"C32.2","3","A52479","Malignant neoplasm of subglottis"
"C32.3","3","A52479","Malignant neoplasm of laryngeal cartilage"
"C32.8","3","A52479","Malignant neoplasm of overlapping sites of larynx"
"C32.9","3","A52479","Malignant neoplasm of larynx, unspecified"
"C33","3","A52479","Malignant neoplasm of trachea"
"C34.00","3","A52479","Malignant neoplasm of unspecified main bronchus"
"C34.01","3","A52479","Malignant neoplasm of right main bronchus"
"C34.02","3","A52479","Malignant neoplasm of left main bronchus"
"C34.10","3","A52479","Malignant neoplasm of upper lobe, unspecified bronchus or lung"
"C34.11","3","A52479","Malignant neoplasm of upper lobe, right bronchus or lung"
"C34.12","3","A52479","Malignant neoplasm of upper lobe, left bronchus or lung"
"C34.2","3","A52479","Malignant neoplasm of middle lobe, bronchus or lung"
"C34.30","3","A52479","Malignant neoplasm of lower lobe, unspecified bronchus or lung"
"C34.31","3","A52479","Malignant neoplasm of lower lobe, right bronchus or lung"
"C34.32","3","A52479","Malignant neoplasm of lower lobe, left bronchus or lung"
"C34.80","3","A52479","Malignant neoplasm of overlapping sites of unspecified bronchus and lung"
"C34.81","3","A52479","Malignant neoplasm of overlapping sites of right bronchus and lung"
"C34.82","3","A52479","Malignant neoplasm of overlapping sites of left bronchus and lung"
"C34.90","3","A52479","Malignant neoplasm of unspecified part of unspecified bronchus or lung"
"C34.91","3","A52479","Malignant neoplasm of unspecified part of right bronchus or lung"
"C34.92","3","A52479","Malignant neoplasm of unspecified part of left bronchus or lung"
"C37","3","A52479","Malignant neoplasm of thymus"
"C38.8","3","A52479","Malignant neoplasm of overlapping sites of heart, mediastinum and pleura"
"C40.00","3","A52479","Malignant neoplasm of scapula and long bones of unspecified upper limb"
"C40.01","3","A52479","Malignant neoplasm of scapula and long bones of right upper limb"
"C40.02","3","A52479","Malignant neoplasm of scapula and long bones of left upper limb"
"C40.10","3","A52479","Malignant neoplasm of short bones of unspecified upper limb"
"C40.11","3","A52479","Malignant neoplasm of short bones of right upper limb"
"C40.12","3","A52479","Malignant neoplasm of short bones of left upper limb"
"C40.20","3","A52479","Malignant neoplasm of long bones of unspecified lower limb"
"C40.21","3","A52479","Malignant neoplasm of long bones of right lower limb"
"C40.22","3","A52479","Malignant neoplasm of long bones of left lower limb"
"C40.30","3","A52479","Malignant neoplasm of short bones of unspecified lower limb"
"C40.31","3","A52479","Malignant neoplasm of short bones of right lower limb"
"C40.32","3","A52479","Malignant neoplasm of short bones of left lower limb"
"C40.80","3","A52479","Malignant neoplasm of overlapping sites of bone and articular cartilage of unspecified limb"
"C40.81","3","A52479","Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb"
"C40.82","3","A52479","Malignant neoplasm of overlapping sites of bone and articular cartilage of left limb"
"C40.90","3","A52479","Malignant neoplasm of unspecified bones and articular cartilage of unspecified limb"
"C40.91","3","A52479","Malignant neoplasm of unspecified bones and articular cartilage of right limb"
"C40.92","3","A52479","Malignant neoplasm of unspecified bones and articular cartilage of left limb"
"C41.0","3","A52479","Malignant neoplasm of bones of skull and face"
"C41.1","3","A52479","Malignant neoplasm of mandible"
"C41.2","3","A52479","Malignant neoplasm of vertebral column"
"C41.3","3","A52479","Malignant neoplasm of ribs, sternum and clavicle"
"C41.4","3","A52479","Malignant neoplasm of pelvic bones, sacrum and coccyx"
"C41.9","3","A52479","Malignant neoplasm of bone and articular cartilage, unspecified"
"C4A.0","3","A52479","Merkel cell carcinoma of lip"
"C4A.10","3","A52479","Merkel cell carcinoma of unspecified eyelid, including canthus"
"C4A.111","3","A52479","Merkel cell carcinoma of right upper eyelid, including canthus"
"C4A.112","3","A52479","Merkel cell carcinoma of right lower eyelid, including canthus"
"C4A.121","3","A52479","Merkel cell carcinoma of left upper eyelid, including canthus"
"C4A.122","3","A52479","Merkel cell carcinoma of left lower eyelid, including canthus"
"C4A.20","3","A52479","Merkel cell carcinoma of unspecified ear and external auricular canal"
"C4A.21","3","A52479","Merkel cell carcinoma of right ear and external auricular canal"
"C4A.22","3","A52479","Merkel cell carcinoma of left ear and external auricular canal"
"C4A.30","3","A52479","Merkel cell carcinoma of unspecified part of face"
"C4A.31","3","A52479","Merkel cell carcinoma of nose"
"C4A.39","3","A52479","Merkel cell carcinoma of other parts of face"
"C4A.4","3","A52479","Merkel cell carcinoma of scalp and neck"
"C4A.51","3","A52479","Merkel cell carcinoma of anal skin"
"C4A.52","3","A52479","Merkel cell carcinoma of skin of breast"
"C4A.59","3","A52479","Merkel cell carcinoma of other part of trunk"
"C4A.60","3","A52479","Merkel cell carcinoma of unspecified upper limb, including shoulder"
"C4A.61","3","A52479","Merkel cell carcinoma of right upper limb, including shoulder"
"C4A.62","3","A52479","Merkel cell carcinoma of left upper limb, including shoulder"
"C4A.70","3","A52479","Merkel cell carcinoma of unspecified lower limb, including hip"
"C4A.71","3","A52479","Merkel cell carcinoma of right lower limb, including hip"
"C4A.72","3","A52479","Merkel cell carcinoma of left lower limb, including hip"
"C4A.8","3","A52479","Merkel cell carcinoma of overlapping sites"
"C4A.9","3","A52479","Merkel cell carcinoma, unspecified"
"C44.101","3","A52479","Unspecified malignant neoplasm of skin of unspecified eyelid, including canthus"
"C44.1021","3","A52479","Unspecified malignant neoplasm of skin of right upper eyelid, including canthus"
"C44.1022","3","A52479","Unspecified malignant neoplasm of skin of right lower eyelid, including canthus"
"C44.1091","3","A52479","Unspecified malignant neoplasm of skin of left upper eyelid, including canthus"
"C44.1092","3","A52479","Unspecified malignant neoplasm of skin of left lower eyelid, including canthus"
"C44.111","3","A52479","Basal cell carcinoma of skin of unspecified eyelid, including canthus"
"C44.1121","3","A52479","Basal cell carcinoma of skin of right upper eyelid, including canthus"
"C44.1122","3","A52479","Basal cell carcinoma of skin of right lower eyelid, including canthus"
"C44.1191","3","A52479","Basal cell carcinoma of skin of left upper eyelid, including canthus"
"C44.1192","3","A52479","Basal cell carcinoma of skin of left lower eyelid, including canthus"
"C44.121","3","A52479","Squamous cell carcinoma of skin of unspecified eyelid, including canthus"
"C44.1221","3","A52479","Squamous cell carcinoma of skin of right upper eyelid, including canthus"
"C44.1222","3","A52479","Squamous cell carcinoma of skin of right lower eyelid, including canthus"
"C44.1291","3","A52479","Squamous cell carcinoma of skin of left upper eyelid, including canthus"
"C44.1292","3","A52479","Squamous cell carcinoma of skin of left lower eyelid, including canthus"
"C44.191","3","A52479","Other specified malignant neoplasm of skin of unspecified eyelid, including canthus"
"C44.1921","3","A52479","Other specified malignant neoplasm of skin of right upper eyelid, including canthus"
"C44.1922","3","A52479","Other specified malignant neoplasm of skin of right lower eyelid, including canthus"
"C44.1991","3","A52479","Other specified malignant neoplasm of skin of left upper eyelid, including canthus"
"C44.1992","3","A52479","Other specified malignant neoplasm of skin of left lower eyelid, including canthus"
"C44.201","3","A52479","Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal"
"C44.202","3","A52479","Unspecified malignant neoplasm of skin of right ear and external auricular canal"
"C44.209","3","A52479","Unspecified malignant neoplasm of skin of left ear and external auricular canal"
"C44.211","3","A52479","Basal cell carcinoma of skin of unspecified ear and external auricular canal"
"C44.212","3","A52479","Basal cell carcinoma of skin of right ear and external auricular canal"
"C44.219","3","A52479","Basal cell carcinoma of skin of left ear and external auricular canal"
"C44.221","3","A52479","Squamous cell carcinoma of skin of unspecified ear and external auricular canal"
"C44.222","3","A52479","Squamous cell carcinoma of skin of right ear and external auricular canal"
"C44.229","3","A52479","Squamous cell carcinoma of skin of left ear and external auricular canal"
"C44.291","3","A52479","Other specified malignant neoplasm of skin of unspecified ear and external auricular canal"
"C44.292","3","A52479","Other specified malignant neoplasm of skin of right ear and external auricular canal"
"C44.299","3","A52479","Other specified malignant neoplasm of skin of left ear and external auricular canal"
"C44.300","3","A52479","Unspecified malignant neoplasm of skin of unspecified part of face"
"C44.301","3","A52479","Unspecified malignant neoplasm of skin of nose"
"C44.309","3","A52479","Unspecified malignant neoplasm of skin of other parts of face"
"C44.310","3","A52479","Basal cell carcinoma of skin of unspecified parts of face"
"C44.311","3","A52479","Basal cell carcinoma of skin of nose"
"C44.319","3","A52479","Basal cell carcinoma of skin of other parts of face"
"C44.320","3","A52479","Squamous cell carcinoma of skin of unspecified parts of face"
"C44.321","3","A52479","Squamous cell carcinoma of skin of nose"
"C44.329","3","A52479","Squamous cell carcinoma of skin of other parts of face"
"C44.390","3","A52479","Other specified malignant neoplasm of skin of unspecified parts of face"
"C44.391","3","A52479","Other specified malignant neoplasm of skin of nose"
"C44.399","3","A52479","Other specified malignant neoplasm of skin of other parts of face"
"C44.40","3","A52479","Unspecified malignant neoplasm of skin of scalp and neck"
"C44.41","3","A52479","Basal cell carcinoma of skin of scalp and neck"
"C44.42","3","A52479","Squamous cell carcinoma of skin of scalp and neck"
"C44.49","3","A52479","Other specified malignant neoplasm of skin of scalp and neck"
"C44.500","3","A52479","Unspecified malignant neoplasm of anal skin"
"C44.501","3","A52479","Unspecified malignant neoplasm of skin of breast"
"C44.509","3","A52479","Unspecified malignant neoplasm of skin of other part of trunk"
"C44.510","3","A52479","Basal cell carcinoma of anal skin"
"C44.511","3","A52479","Basal cell carcinoma of skin of breast"
"C44.519","3","A52479","Basal cell carcinoma of skin of other part of trunk"
"C44.520","3","A52479","Squamous cell carcinoma of anal skin"
"C44.521","3","A52479","Squamous cell carcinoma of skin of breast"
"C44.529","3","A52479","Squamous cell carcinoma of skin of other part of trunk"
"C44.590","3","A52479","Other specified malignant neoplasm of anal skin"
"C44.591","3","A52479","Other specified malignant neoplasm of skin of breast"
"C44.599","3","A52479","Other specified malignant neoplasm of skin of other part of trunk"
"C44.601","3","A52479","Unspecified malignant neoplasm of skin of unspecified upper limb, including shoulder"
