"code","group","article","description"
"M80.862D","1","A57484","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with routine healing"
"M80.862G","1","A57484","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with delayed healing"
"M80.862K","1","A57484","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with nonunion"
"M80.862P","1","A57484","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with malunion"
"M80.862S","1","A57484","Other osteoporosis with current pathological fracture, left lower leg, sequela"
"M80.869A","1","A57484","Other osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture"
"M80.869D","1","A57484","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing"
"M80.869G","1","A57484","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with delayed healing"
"M80.869K","1","A57484","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with nonunion"
"M80.869P","1","A57484","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with malunion"
"M80.869S","1","A57484","Other osteoporosis with current pathological fracture, unspecified lower leg, sequela"
"M80.871A","1","A57484","Other osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture"
"M80.871D","1","A57484","Other osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with routine healing"
"M80.871G","1","A57484","Other osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with delayed healing"
"M80.871K","1","A57484","Other osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with nonunion"
"M80.871P","1","A57484","Other osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with malunion"
"M80.871S","1","A57484","Other osteoporosis with current pathological fracture, right ankle and foot, sequela"
"M80.872A","1","A57484","Other osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture"
"M80.872D","1","A57484","Other osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with routine healing"
"M80.872G","1","A57484","Other osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with delayed healing"
"M80.872K","1","A57484","Other osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with nonunion"
"M80.872P","1","A57484","Other osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with malunion"
"M80.872S","1","A57484","Other osteoporosis with current pathological fracture, left ankle and foot, sequela"
"M80.879A","1","A57484","Other osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture"
"M80.879D","1","A57484","Other osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with routine healing"
"M80.879G","1","A57484","Other osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with delayed healing"
"M80.879K","1","A57484","Other osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with nonunion"
"M80.879P","1","A57484","Other osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with malunion"
"M80.879S","1","A57484","Other osteoporosis with current pathological fracture, unspecified ankle and foot, sequela"
"M80.88XA","1","A57484","Other osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture"
"M80.88XD","1","A57484","Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with routine healing"
"M80.88XG","1","A57484","Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with delayed healing"
"M80.88XK","1","A57484","Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with nonunion"
"M80.88XP","1","A57484","Other osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with malunion"
"M80.88XS","1","A57484","Other osteoporosis with current pathological fracture, vertebra(e), sequela"
"M80.8AXA","1","A57484","Other osteoporosis with current pathological fracture, other site, initial encounter for fracture"
"M80.8AXD","1","A57484","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with routine healing"
"M80.8AXG","1","A57484","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with delayed healing"
"M80.8AXK","1","A57484","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with nonunion"
"M80.8AXP","1","A57484","Other osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with malunion"
"M80.8AXS","1","A57484","Other osteoporosis with current pathological fracture, other site, sequela"
"M80.8B1A","1","A57484","Other osteoporosis with current pathological fracture, right pelvis, initial encounter for fracture"
"M80.8B1D","1","A57484","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with routine healing"
"M80.8B1G","1","A57484","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with delayed healing"
"M80.8B1K","1","A57484","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with nonunion"
"M80.8B1P","1","A57484","Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with malunion"
"M80.8B1S","1","A57484","Other osteoporosis with current pathological fracture, right pelvis, sequela"
"M80.8B2A","1","A57484","Other osteoporosis with current pathological fracture, left pelvis, initial encounter for fracture"
"M80.8B2D","1","A57484","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with routine healing"
"M80.8B2G","1","A57484","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with delayed healing"
"M80.8B2K","1","A57484","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with nonunion"
"M80.8B2P","1","A57484","Other osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with malunion"
"M80.8B2S","1","A57484","Other osteoporosis with current pathological fracture, left pelvis, sequela"
"M80.8B9A","1","A57484","Other osteoporosis with current pathological fracture, unspecified pelvis, initial encounter for fracture"
"M80.8B9D","1","A57484","Other osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with routine healing"
"M80.8B9G","1","A57484","Other osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with delayed healing"
"M80.8B9K","1","A57484","Other osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with nonunion"
"M80.8B9P","1","A57484","Other osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with malunion"
"M80.8B9S","1","A57484","Other osteoporosis with current pathological fracture, unspecified pelvis, sequela"
"M81.0","1","A57484","Age-related osteoporosis without current pathological fracture"
"M81.6","1","A57484","Localized osteoporosis (Lequesne)"
"M81.8","1","A57484","Other osteoporosis without current pathological fracture"
"M83.0","1","A57484","Puerperal osteomalacia"
"M83.1","1","A57484","Senile osteomalacia"
"M83.2","1","A57484","Adult osteomalacia due to malabsorption"
"M83.3","1","A57484","Adult osteomalacia due to malnutrition"
"M83.4","1","A57484","Aluminum bone disease"
"M83.5","1","A57484","Other drug-induced osteomalacia in adults"
"M83.8","1","A57484","Other adult osteomalacia"
"M83.9","1","A57484","Adult osteomalacia, unspecified"
"M85.80","1","A57484","Other specified disorders of bone density and structure, unspecified site"
"M85.811","1","A57484","Other specified disorders of bone density and structure, right shoulder"
"M85.812","1","A57484","Other specified disorders of bone density and structure, left shoulder"
"M85.821","1","A57484","Other specified disorders of bone density and structure, right upper arm"
"M85.822","1","A57484","Other specified disorders of bone density and structure, left upper arm"
"M85.831","1","A57484","Other specified disorders of bone density and structure, right forearm"
"M85.832","1","A57484","Other specified disorders of bone density and structure, left forearm"
"M85.841","1","A57484","Other specified disorders of bone density and structure, right hand"
"M85.842","1","A57484","Other specified disorders of bone density and structure, left hand"
"M85.851","1","A57484","Other specified disorders of bone density and structure, right thigh"
"M85.852","1","A57484","Other specified disorders of bone density and structure, left thigh"
"M85.861","1","A57484","Other specified disorders of bone density and structure, right lower leg"
"M85.862","1","A57484","Other specified disorders of bone density and structure, left lower leg"
"M85.871","1","A57484","Other specified disorders of bone density and structure, right ankle and foot"
"M85.872","1","A57484","Other specified disorders of bone density and structure, left ankle and foot"
"M85.88","1","A57484","Other specified disorders of bone density and structure, other site"
"M85.89","1","A57484","Other specified disorders of bone density and structure, multiple sites"
"M85.9","1","A57484","Disorder of bone density and structure, unspecified"
"M88.0","1","A57484","Osteitis deformans of skull"
"M88.1","1","A57484","Osteitis deformans of vertebrae"
"M88.811","1","A57484","Osteitis deformans of right shoulder"
"M88.812","1","A57484","Osteitis deformans of left shoulder"
"M88.821","1","A57484","Osteitis deformans of right upper arm"
"M88.822","1","A57484","Osteitis deformans of left upper arm"
"M88.831","1","A57484","Osteitis deformans of right forearm"
"M88.832","1","A57484","Osteitis deformans of left forearm"
"M88.841","1","A57484","Osteitis deformans of right hand"
"M88.842","1","A57484","Osteitis deformans of left hand"
"M88.851","1","A57484","Osteitis deformans of right thigh"
"M88.852","1","A57484","Osteitis deformans of left thigh"
"M88.861","1","A57484","Osteitis deformans of right lower leg"
"M88.862","1","A57484","Osteitis deformans of left lower leg"
"M88.871","1","A57484","Osteitis deformans of right ankle and foot"
"M88.872","1","A57484","Osteitis deformans of left ankle and foot"
"M88.88","1","A57484","Osteitis deformans of other bones"
"M88.89","1","A57484","Osteitis deformans of multiple sites"
"M88.9","1","A57484","Osteitis deformans of unspecified bone"
"M89.9","1","A57484","Disorder of bone, unspecified"
"M94.9","1","A57484","Disorder of cartilage, unspecified"
"N18.30","1","A57484","Chronic kidney disease, stage 3 unspecified"
"N18.31","1","A57484","Chronic kidney disease, stage 3a"
"N18.32","1","A57484","Chronic kidney disease, stage 3b"
"N18.4","1","A57484","Chronic kidney disease, stage 4 (severe)"
"N18.5","1","A57484","Chronic kidney disease, stage 5"
"N18.6","1","A57484","End stage renal disease"
"N25.81","1","A57484","Secondary hyperparathyroidism of renal origin"
"O99.841","1","A57484","Bariatric surgery status complicating pregnancy, first trimester"
"O99.842","1","A57484","Bariatric surgery status complicating pregnancy, second trimester"
"O99.843","1","A57484","Bariatric surgery status complicating pregnancy, third trimester"
"O99.844","1","A57484","Bariatric surgery status complicating childbirth"
"O99.845","1","A57484","Bariatric surgery status complicating the puerperium"
"Q78.0","1","A57484","Osteogenesis imperfecta"
"Q78.2","1","A57484","Osteopetrosis"
"T30.0","1","A57484","Burn of unspecified body region, unspecified degree"
"T30.4","1","A57484","Corrosion of unspecified body region, unspecified degree"
"Z68.30","1","A57484","Body mass index (BMI) 30.0-30.9, adult"
"Z68.31","1","A57484","Body mass index (BMI) 31.0-31.9, adult"
"Z68.32","1","A57484","Body mass index (BMI) 32.0-32.9, adult"
"Z68.33","1","A57484","Body mass index (BMI) 33.0-33.9, adult"
"Z68.34","1","A57484","Body mass index (BMI) 34.0-34.9, adult"
"Z68.35","1","A57484","Body mass index (BMI) 35.0-35.9, adult"
"Z68.36","1","A57484","Body mass index (BMI) 36.0-36.9, adult"
"Z68.37","1","A57484","Body mass index (BMI) 37.0-37.9, adult"
"Z68.38","1","A57484","Body mass index (BMI) 38.0-38.9, adult"
"Z68.39","1","A57484","Body mass index (BMI) 39.0-39.9, adult"
"Z68.41","1","A57484","Body mass index (BMI) 40.0-44.9, adult"
"Z68.42","1","A57484","Body mass index (BMI) 45.0-49.9, adult"
"Z68.43","1","A57484","Body mass index (BMI) 50.0-59.9, adult"
"Z68.44","1","A57484","Body mass index (BMI) 60.0-69.9, adult"
"Z68.45","1","A57484","Body mass index (BMI) 70 or greater, adult"
"Z79.3","1","A57484","Long term (current) use of hormonal contraceptives"
"Z79.51","1","A57484","Long term (current) use of inhaled steroids"
"Z79.52","1","A57484","Long term (current) use of systemic steroids"
"Z79.85","1","A57484","Long-term (current) use of injectable non-insulin antidiabetic drugs"
"Z79.891","1","A57484","Long term (current) use of opiate analgesic"
"Z79.899","1","A57484","Other long term (current) drug therapy"
"Z98.0","1","A57484","Intestinal bypass and anastomosis status"
"Z98.84","1","A57484","Bariatric surgery status"
"A15.0","2","A57484","Tuberculosis of lung"
"A15.4","2","A57484","Tuberculosis of intrathoracic lymph nodes"
"A15.5","2","A57484","Tuberculosis of larynx, trachea and bronchus"
"A15.6","2","A57484","Tuberculous pleurisy"
"A15.7","2","A57484","Primary respiratory tuberculosis"
"A15.8","2","A57484","Other respiratory tuberculosis"
"A17.0","2","A57484","Tuberculous meningitis"
"A17.1","2","A57484","Meningeal tuberculoma"
"A17.81","2","A57484","Tuberculoma of brain and spinal cord"
"A17.82","2","A57484","Tuberculous meningoencephalitis"
"A17.83","2","A57484","Tuberculous neuritis"
"A17.89","2","A57484","Other tuberculosis of nervous system"
"A17.9","2","A57484","Tuberculosis of nervous system, unspecified"
"A18.01","2","A57484","Tuberculosis of spine"
"A18.02","2","A57484","Tuberculous arthritis of other joints"
"A18.03","2","A57484","Tuberculosis of other bones"
"A18.09","2","A57484","Other musculoskeletal tuberculosis"
"A18.10","2","A57484","Tuberculosis of genitourinary system, unspecified"
"A18.11","2","A57484","Tuberculosis of kidney and ureter"
"A18.12","2","A57484","Tuberculosis of bladder"
"A18.13","2","A57484","Tuberculosis of other urinary organs"
"A18.14","2","A57484","Tuberculosis of prostate"
"A18.15","2","A57484","Tuberculosis of other male genital organs"
"A18.16","2","A57484","Tuberculosis of cervix"
"A18.17","2","A57484","Tuberculous female pelvic inflammatory disease"
"A18.18","2","A57484","Tuberculosis of other female genital organs"
"A18.2","2","A57484","Tuberculous peripheral lymphadenopathy"
"A18.31","2","A57484","Tuberculous peritonitis"
"A18.32","2","A57484","Tuberculous enteritis"
"A18.39","2","A57484","Retroperitoneal tuberculosis"
"A18.4","2","A57484","Tuberculosis of skin and subcutaneous tissue"
"A18.50","2","A57484","Tuberculosis of eye, unspecified"
"A18.51","2","A57484","Tuberculous episcleritis"
"A18.52","2","A57484","Tuberculous keratitis"
"A18.53","2","A57484","Tuberculous chorioretinitis"
"A18.54","2","A57484","Tuberculous iridocyclitis"
"A18.59","2","A57484","Other tuberculosis of eye"
"A18.6","2","A57484","Tuberculosis of (inner) (middle) ear"
"A18.7","2","A57484","Tuberculosis of adrenal glands"
"A18.81","2","A57484","Tuberculosis of thyroid gland"
"A18.82","2","A57484","Tuberculosis of other endocrine glands"
"A18.83","2","A57484","Tuberculosis of digestive tract organs, not elsewhere classified"
"A18.84","2","A57484","Tuberculosis of heart"
"A18.85","2","A57484","Tuberculosis of spleen"
"A18.89","2","A57484","Tuberculosis of other sites"
"A19.0","2","A57484","Acute miliary tuberculosis of a single specified site"
"A19.1","2","A57484","Acute miliary tuberculosis of multiple sites"
"A19.2","2","A57484","Acute miliary tuberculosis, unspecified"
"A19.8","2","A57484","Other miliary tuberculosis"
"A19.9","2","A57484","Miliary tuberculosis, unspecified"
"C83.80","2","A57484","Other non-follicular lymphoma, unspecified site"
"C83.81","2","A57484","Other non-follicular lymphoma, lymph nodes of head, face, and neck"
"C83.82","2","A57484","Other non-follicular lymphoma, intrathoracic lymph nodes"
"C83.83","2","A57484","Other non-follicular lymphoma, intra-abdominal lymph nodes"
"C83.84","2","A57484","Other non-follicular lymphoma, lymph nodes of axilla and upper limb"
"C83.85","2","A57484","Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb"
"C83.86","2","A57484","Other non-follicular lymphoma, intrapelvic lymph nodes"
"C83.87","2","A57484","Other non-follicular lymphoma, spleen"
"C83.88","2","A57484","Other non-follicular lymphoma, lymph nodes of multiple sites"
"C83.89","2","A57484","Other non-follicular lymphoma, extranodal and solid organ sites"
"C83.8A","2","A57484","Other non-follicular lymphoma, in remission"
"C84.00","2","A57484","Mycosis fungoides, unspecified site"
"C84.01","2","A57484","Mycosis fungoides, lymph nodes of head, face, and neck"
"C84.02","2","A57484","Mycosis fungoides, intrathoracic lymph nodes"
"C84.03","2","A57484","Mycosis fungoides, intra-abdominal lymph nodes"
"C84.04","2","A57484","Mycosis fungoides, lymph nodes of axilla and upper limb"
"C84.05","2","A57484","Mycosis fungoides, lymph nodes of inguinal region and lower limb"
"C84.06","2","A57484","Mycosis fungoides, intrapelvic lymph nodes"
"C84.07","2","A57484","Mycosis fungoides, spleen"
"C84.08","2","A57484","Mycosis fungoides, lymph nodes of multiple sites"
"C84.09","2","A57484","Mycosis fungoides, extranodal and solid organ sites"
"C84.0A","2","A57484","Mycosis fungoides, in remission"
"C84.10","2","A57484","Sezary disease, unspecified site"
"C84.12","2","A57484","Sezary disease, intrathoracic lymph nodes"
"C84.13","2","A57484","Sezary disease, intra-abdominal lymph nodes"
"C84.14","2","A57484","Sezary disease, lymph nodes of axilla and upper limb"
"C84.15","2","A57484","Sezary disease, lymph nodes of inguinal region and lower limb"
"C84.16","2","A57484","Sezary disease, intrapelvic lymph nodes"
"C84.17","2","A57484","Sezary disease, spleen"
"C84.18","2","A57484","Sezary disease, lymph nodes of multiple sites"
"C84.19","2","A57484","Sezary disease, extranodal and solid organ sites"
"C84.1A","2","A57484","Sezary disease, in remission"
"D86.0","2","A57484","Sarcoidosis of lung"
"D86.1","2","A57484","Sarcoidosis of lymph nodes"
"D86.2","2","A57484","Sarcoidosis of lung with sarcoidosis of lymph nodes"
"D86.3","2","A57484","Sarcoidosis of skin"
"D86.81","2","A57484","Sarcoid meningitis"
"D86.82","2","A57484","Multiple cranial nerve palsies in sarcoidosis"
"D86.83","2","A57484","Sarcoid iridocyclitis"
"D86.84","2","A57484","Sarcoid pyelonephritis"
"D86.85","2","A57484","Sarcoid myocarditis"
"D86.86","2","A57484","Sarcoid arthropathy"
"D86.87","2","A57484","Sarcoid myositis"
"D86.89","2","A57484","Sarcoidosis of other sites"
"E20.0","2","A57484","Idiopathic hypoparathyroidism"
"E21.0","2","A57484","Primary hyperparathyroidism"
"E21.1","2","A57484","Secondary hyperparathyroidism, not elsewhere classified"
"E21.2","2","A57484","Other hyperparathyroidism"
"E21.4","2","A57484","Other specified disorders of parathyroid gland"
"E21.5","2","A57484","Disorder of parathyroid gland, unspecified"
"E55.0","2","A57484","Rickets, active"
"E55.9","2","A57484","Vitamin D deficiency, unspecified"
"E64.3","2","A57484","Sequelae of rickets"
"E67.2","2","A57484","Megavitamin-B6 syndrome"
"E67.8","2","A57484","Other specified hyperalimentation"
"E68","2","A57484","Sequelae of hyperalimentation"
"E89.2","2","A57484","Postprocedural hypoparathyroidism"
"M83.0","2","A57484","Puerperal osteomalacia"
"M83.1","2","A57484","Senile osteomalacia"
"M83.2","2","A57484","Adult osteomalacia due to malabsorption"
"M83.3","2","A57484","Adult osteomalacia due to malnutrition"
"M83.4","2","A57484","Aluminum bone disease"
"M83.5","2","A57484","Other drug-induced osteomalacia in adults"
"M83.8","2","A57484","Other adult osteomalacia"
"M83.9","2","A57484","Adult osteomalacia, unspecified"
"N18.30","2","A57484","Chronic kidney disease, stage 3 unspecified"
"N18.31","2","A57484","Chronic kidney disease, stage 3a"
"N18.32","2","A57484","Chronic kidney disease, stage 3b"
"N18.4","2","A57484","Chronic kidney disease, stage 4 (severe)"
"N18.5","2","A57484","Chronic kidney disease, stage 5"
"N18.6","2","A57484","End stage renal disease"
"N25.81","2","A57484","Secondary hyperparathyroidism of renal origin"
"Q78.0","2","A57484","Osteogenesis imperfecta"
"Q78.2","2","A57484","Osteopetrosis"
